i,word,power,danger
654,shirt,-0.246,-0.371
654,bed,-0.230,-0.308
655,rude,-0.136,0.535
655,bad,-0.219,0.352
655,cloak,-0.285,-0.200
656,journey,0.391,-0.152
656,proper,0.243,-0.333
656,speed,0.390,0.089
657,empty,-0.610,-0.011
657,fear,-0.200,0.534
657,valuable,0.437,-0.243
658,treasures,0.560,-0.064
658,lovely,0.361,-0.322
658,alone,-0.448,-0.121
659,mighty,0.653,-0.006
659,precious,0.371,-0.292
659,home,0.099,-0.413
660,gold,0.446,-0.181
660,king,0.463,0.020
660,cup,-0.297,-0.324
661,admired,0.464,-0.247
661,mother,0.333,-0.366
661,water,-0.076,-0.488
662,clean,0.005,-0.464
662,good,0.180,-0.406
662,upper,0.400,-0.138
663,fighting,0.285,0.428
663,kind,0.169,-0.476
663,father,0.310,-0.327
664,great,0.531,-0.204
664,glad,0.516,-0.127
664,kindness,0.152,-0.420
665,comfort,0.175,-0.441
665,hearts,0.364,-0.255
665,heaven,0.214,-0.361
666,god,0.416,-0.158
666,sun,0.271,-0.334
666,darkness,-0.209,0.355
667,hope,0.298,-0.425
667,forward,0.325,-0.320
667,friends,0.309,-0.298
668,warmth,0.170,-0.402
668,home,0.099,-0.413
668,together,0.249,-0.338
669,angry,0.045,0.505
669,order,0.269,-0.330
669,down,-0.398,0.084
670,powerful,0.695,-0.016
670,rich,0.544,-0.171
670,king,0.463,0.020
671,sorrow,-0.593,0.127
671,distress,-0.126,0.539
671,life,0.497,-0.209
672,famous,0.615,-0.095
672,greatest,0.539,-0.145
672,gold,0.446,-0.181
673,dead,-0.467,0.279
673,truth,0.321,-0.402
673,father,0.310,-0.327
674,great,0.531,-0.204
674,miserable,-0.463,0.277
674,end,-0.369,0.106
675,kill,0.158,0.638
675,doomed,-0.251,0.499
675,power,0.518,-0.022
676,strong,0.608,-0.112
676,twisted,-0.238,0.465
676,fresh,0.045,-0.442
677,death,-0.149,0.490
677,prisoner,-0.279,0.408
677,flying,0.380,-0.191
678,trouble,-0.068,0.476
678,good,0.180,-0.406
678,show,0.374,0.071
679,excellent,0.543,-0.264
679,blessing,0.318,-0.460
679,queen,0.539,-0.124
680,poor,-0.538,0.133
680,disturbed,-0.151,0.518
680,clean,0.005,-0.464
681,worse,-0.320,0.446
681,low,-0.526,-0.059
681,hope,0.298,-0.425
682,dead,-0.467,0.279
682,peacefully,0.152,-0.498
682,terribly,-0.159,0.474
683,sorrow,-0.593,0.127
683,unhappy,-0.443,0.266
683,grieved,-0.440,0.246
684,prosper,0.538,-0.208
684,splendid,0.536,-0.108
684,pleased,0.455,-0.272
685,kind,0.169,-0.476
685,wicked,0.055,0.474
685,little,-0.428,-0.163
686,comfortable,0.032,-0.542
686,mother,0.333,-0.366
686,sleeping,-0.230,-0.437
687,pleasure,0.465,-0.144
687,gone,-0.457,-0.049
687,breakfast,0.059,-0.399
688,pasture,-0.315,-0.395
688,sickness,-0.258,0.425
688,grow,0.446,-0.209
689,excellent,0.543,-0.264
689,great,0.531,-0.204
689,nature,0.130,-0.470
690,wealth,0.502,-0.149
690,alive,0.390,-0.124
690,daughter,0.130,-0.356
691,fear,-0.200,0.534
691,harm,-0.183,0.429
691,suspect,-0.057,0.438
692,money,0.459,-0.160
692,gold,0.446,-0.181
692,good,0.180,-0.406
693,precious,0.371,-0.292
693,quietly,-0.278,-0.310
693,admiring,0.313,-0.206
694,father,0.310,-0.327
694,sun,0.271,-0.334
694,darkness,-0.209,0.355
695,sorrowful,-0.506,0.258
695,water,-0.076,-0.488
695,alone,-0.448,-0.121
696,evil,-0.040,0.560
696,life,0.497,-0.209
696,pity,-0.497,0.159
697,sleep,-0.203,-0.448
697,little,-0.428,-0.163
697,down,-0.398,0.084
698,mother,0.333,-0.366
698,trouble,-0.068,0.476
698,friend,0.213,-0.351
699,comfortable,0.032,-0.542
699,hospitality,0.265,-0.369
699,upper,0.400,-0.138
700,marriage,0.440,-0.111
700,god,0.416,-0.158
700,heaven,0.214,-0.361
701,powerful,0.695,-0.016
701,congratulate,0.525,-0.142
701,good,0.180,-0.406
702,entertain,0.367,-0.171
702,lack,-0.376,0.077
702,may,-0.192,-0.315
703,excellent,0.543,-0.264
703,homestead,0.074,-0.455
703,devoted,0.240,-0.381
704,master,0.344,-0.132
704,words,-0.051,-0.349
704,fell,-0.321,0.140
705,joy,0.606,-0.111
705,dead,-0.467,0.279
705,hardship,-0.084,0.482
706,learn,0.472,-0.128
706,home,0.099,-0.413
706,down,-0.398,0.084
707,weep,-0.408,0.392
707,grieving,-0.190,0.410
707,easily,0.052,-0.433
708,friend,0.213,-0.351
708,day,-0.082,-0.322
708,bowls,-0.241,-0.198
709,great,0.531,-0.204
709,truth,0.321,-0.402
709,distressed,-0.176,0.437
710,strong,0.608,-0.112
710,respect,0.325,-0.405
710,mother,0.333,-0.366
711,valiant,0.599,-0.089
711,ill,-0.473,0.234
711,greatly,0.497,-0.021
712,quarrel,0.009,0.576
712,insolent,-0.229,0.386
712,god,0.416,-0.158
713,die,-0.281,0.512
713,disgraceful,-0.300,0.430
713,fighting,0.285,0.428
714,enmity,-0.189,0.431
714,complain,-0.192,0.378
714,support,0.313,-0.234
715,safe,0.293,-0.410
715,marry,0.449,-0.096
715,havoc,-0.014,0.431
716,sorrow,-0.593,0.127
716,poor,-0.538,0.133
716,spite,-0.294,0.365
717,weeping,-0.359,0.418
717,wasting,-0.475,0.255
717,pity,-0.497,0.159
718,stately,0.573,-0.064
718,wise,0.330,-0.430
718,feet,-0.270,-0.195
719,destruction,0.088,0.588
719,scared,-0.248,0.469
719,noble,0.208,-0.396
720,fear,-0.200,0.534
720,clean,0.005,-0.464
720,shirt,-0.246,-0.371
721,suffer,-0.187,0.575
721,gold,0.446,-0.181
721,father,0.310,-0.327
722,hopes,0.354,-0.293
722,god,0.416,-0.158
722,heaven,0.214,-0.361
723,wonder,0.540,-0.119
723,goddess,0.491,-0.206
723,hardship,-0.084,0.482
724,rich,0.544,-0.171
724,weep,-0.408,0.392
724,easy,-0.056,-0.480
725,great,0.531,-0.204
725,truth,0.321,-0.402
725,asleep,-0.306,-0.361
726,killing,0.152,0.629
726,learn,0.472,-0.128
726,fight,0.415,0.244
727,brave,0.589,-0.054
727,revenge,0.168,0.504
727,chosen,0.398,-0.285
728,power,0.518,-0.022
728,good,0.180,-0.406
728,willing,0.400,-0.187
729,miserable,-0.463,0.277
729,ill,-0.473,0.234
729,gently,-0.011,-0.476
730,strong,0.608,-0.112
730,afraid,-0.297,0.533
730,quarrel,0.009,0.576
731,quiet,-0.093,-0.486
731,snatch,0.171,0.460
731,harm,-0.183,0.429
732,alone,-0.448,-0.121
732,exploit,0.203,0.403
732,father,0.310,-0.327
733,wasting,-0.475,0.255
733,disloyal,-0.364,0.362
733,support,0.313,-0.234
734,queen,0.539,-0.124
734,unhappy,-0.443,0.266
734,gone,-0.457,-0.049
735,great,0.531,-0.204
735,angry,0.045,0.505
735,council,0.179,-0.418
736,water,-0.076,-0.488
736,god,0.416,-0.158
736,together,0.249,-0.338
737,destruction,0.088,0.588
737,good,0.180,-0.406
737,sun,0.271,-0.334
738,killing,0.152,0.629
738,hope,0.298,-0.425
738,lose,-0.408,0.291
739,kill,0.158,0.638
739,furious,0.069,0.633
739,hurt,-0.239,0.496
740,win,0.586,-0.159
740,peace,0.136,-0.550
740,foremost,0.456,-0.088
741,natural,-0.020,-0.520
741,heinous,-0.064,0.465
741,noble,0.208,-0.396
742,pleased,0.455,-0.272
742,insolent,-0.229,0.386
742,rose,-0.008,-0.423
743,enraged,0.111,0.626
743,fear,-0.200,0.534
743,madman,-0.136,0.518
744,infuriated,-0.000,0.606
744,queen,0.539,-0.124
744,trouble,-0.068,0.476
745,death,-0.149,0.490
745,quiet,-0.093,-0.486
745,friend,0.213,-0.351
746,sleep,-0.203,-0.448
746,clothes,-0.006,-0.403
746,evening,-0.303,-0.194
747,mother,0.333,-0.366
747,gone,-0.457,-0.049
747,home,0.099,-0.413
748,rest,-0.101,-0.532
748,satisfied,0.367,-0.317
748,father,0.310,-0.327
749,strong,0.608,-0.112
749,boon,0.192,-0.409
749,book,0.088,-0.414
750,worse,-0.320,0.446
750,unfortunate,-0.440,0.287
750,angry,0.045,0.505
751,revenge,0.168,0.504
751,perished,-0.335,0.318
751,little,-0.428,-0.163
752,burst,0.267,0.535
752,crying,-0.287,0.379
752,beautiful,0.348,-0.186
753,cried,-0.290,0.308
753,scold,0.061,0.403
753,sufficient,0.148,-0.354
754,alone,-0.448,-0.121
754,words,-0.051,-0.349
754,dress,-0.078,-0.333
755,divine,0.521,-0.237
755,malice,-0.070,0.523
755,hearts,0.364,-0.255
756,kill,0.158,0.638
756,property,0.207,-0.353
756,may,-0.192,-0.315
757,couch,-0.372,-0.369
757,water,-0.076,-0.488
757,clean,0.005,-0.464
758,lie,-0.242,0.413
758,sad,-0.471,0.069
758,good,0.180,-0.406
759,wisdom,0.388,-0.432
759,dead,-0.467,0.279
759,truth,0.321,-0.402
760,suffer,-0.187,0.575
760,brave,0.589,-0.054
760,doomed,-0.251,0.499
761,deceive,-0.133,0.480
761,prisoner,-0.279,0.408
761,cheered,0.467,-0.157
762,safe,0.293,-0.410
762,king,0.463,0.020
762,home,0.099,-0.413
763,evil,-0.040,0.560
763,congratulate,0.525,-0.142
763,true,0.367,-0.319
764,insolence,-0.152,0.434
764,sheep,-0.334,-0.292
764,bad,-0.219,0.352
765,fat,-0.411,0.106
765,master,0.344,-0.132
765,today,-0.040,-0.361
766,scolding,-0.115,0.536
766,scold,0.061,0.403
766,thing,-0.332,-0.165
767,tramp,-0.421,0.277
767,water,-0.076,-0.488
767,broken,-0.368,0.308
768,outrageous,0.194,0.567
768,sacrifice,0.038,0.442
768,down,-0.398,0.084
769,poor,-0.538,0.133
769,sick,-0.494,0.223
769,miserable,-0.463,0.277
770,pleased,0.455,-0.272
770,kind,0.169,-0.476
770,clean,0.005,-0.464
771,kill,0.158,0.638
771,cried,-0.290,0.308
771,heaven,0.214,-0.361
772,insulting,-0.104,0.524
772,ill,-0.473,0.234
772,ruin,-0.368,0.319
773,dead,-0.467,0.279
773,forward,0.325,-0.320
773,home,0.099,-0.413
774,force,0.468,0.109
774,good,0.180,-0.406
774,fine,0.143,-0.406
775,wait,-0.467,-0.040
775,may,-0.192,-0.315
775,leaving,-0.241,0.267
776,war,0.113,0.626
776,beaten,-0.213,0.530
776,rest,-0.101,-0.532
777,dung,-0.428,0.305
777,wild,0.289,0.438
777,asleep,-0.306,-0.361
778,great,0.531,-0.204
778,splendid,0.536,-0.108
778,noble,0.208,-0.396
779,evil,-0.040,0.560
779,died,-0.292,0.443
779,gone,-0.457,-0.049
780,goodness,0.303,-0.453
780,slave,-0.276,0.426
780,lying,-0.180,0.344
781,leading,0.584,-0.078
781,poor,-0.538,0.133
781,miserable,-0.463,0.277
782,happiness,0.593,-0.158
782,dirty,-0.431,0.209
782,beggar,-0.454,0.104
783,kind,0.169,-0.476
783,good,0.180,-0.406
783,bad,-0.219,0.352
784,abuse,-0.058,0.566
784,idiot,-0.454,0.329
784,precious,0.371,-0.292
785,waste,-0.453,0.325
785,small,-0.395,-0.250
785,pester,-0.127,0.446
786,worse,-0.320,0.446
786,alive,0.390,-0.124
786,worry,-0.164,0.365
787,mother,0.333,-0.366
787,heaven,0.214,-0.361
787,grudge,-0.184,0.376
788,foremost,0.456,-0.088
788,table,-0.289,-0.274
788,rested,-0.009,-0.395
789,rich,0.544,-0.171
789,wealthy,0.506,-0.248
789,pleased,0.455,-0.272
790,killing,0.152,0.629
790,alarm,0.197,0.459
790,vantage,0.391,-0.070
791,panic,-0.081,0.614
791,great,0.531,-0.204
791,rest,-0.101,-0.532
792,poor,-0.538,0.133
792,abundance,0.501,-0.080
792,easy,-0.056,-0.480
793,hit,0.203,0.496
793,revenge,0.168,0.504
793,angry,0.045,0.505
794,pain,-0.192,0.531
794,queen,0.539,-0.124
794,avenging,0.161,0.529
795,worse,-0.320,0.446
795,wretch,-0.330,0.437
795,ill,-0.473,0.234
796,furious,0.069,0.633
796,beggar,-0.454,0.104
796,father,0.310,-0.327
797,hate,-0.140,0.544
797,unfortunate,-0.440,0.287
797,death,-0.149,0.490
798,unhappy,-0.443,0.266
798,charmed,0.446,-0.257
798,quiet,-0.093,-0.486
799,wealth,0.502,-0.149
799,friendship,0.293,-0.431
799,misfortune,-0.205,0.479
800,pleasure,0.465,-0.144
800,protect,0.474,-0.074
800,sheep,-0.334,-0.292
801,truth,0.321,-0.402
801,satisfied,0.367,-0.317
801,heart,0.302,-0.228
802,great,0.531,-0.204
802,mother,0.333,-0.366
802,shirt,-0.246,-0.371
803,afraid,-0.297,0.533
803,hurt,-0.239,0.496
803,cruel,-0.092,0.521
804,shy,-0.542,-0.096
804,reasonable,0.286,-0.393
804,clothes,-0.006,-0.403
805,fool,-0.395,0.272
805,wait,-0.467,-0.040
805,abominable,-0.092,0.433
806,danger,0.136,0.577
806,ill,-0.473,0.234
806,sacrifice,0.038,0.442
807,rest,-0.101,-0.532
807,tramp,-0.421,0.277
807,fight,0.415,0.244
808,insult,-0.129,0.524
808,strength,0.496,-0.078
808,drunkard,-0.132,0.434
809,jealous,-0.105,0.475
809,force,0.468,0.109
809,harm,-0.183,0.429
810,peace,0.136,-0.550
810,fighting,0.285,0.428
810,angry,0.045,0.505
811,smooth,-0.176,-0.500
811,heartily,0.346,-0.281
811,heaven,0.214,-0.361
812,victorious,0.698,0.007
812,beggar,-0.454,0.104
812,fat,-0.411,0.106
813,victory,0.642,-0.136
813,afraid,-0.297,0.533
813,suffering,-0.326,0.487
814,mighty,0.653,-0.006
814,understanding,0.225,-0.391
814,stalwart,0.260,-0.266
815,fright,-0.234,0.438
815,tremble,-0.061,0.489
815,broken,-0.368,0.308
816,frightened,-0.199,0.459
816,fight,0.415,0.244
816,king,0.463,0.020
817,fear,-0.200,0.534
817,hit,0.203,0.496
817,died,-0.292,0.443
818,worse,-0.320,0.446
818,dirty,-0.431,0.209
818,torn,-0.325,0.249
819,great,0.531,-0.204
819,tramp,-0.421,0.277
819,badly,-0.363,0.306
820,brave,0.589,-0.054
820,wealthy,0.506,-0.248
820,hope,0.298,-0.425
821,almighty,0.728,-0.040
821,confidence,0.442,-0.467
821,sorrow,-0.593,0.127
822,glory,0.565,-0.149
822,wasting,-0.475,0.255
822,gold,0.446,-0.181
823,win,0.586,-0.159
823,destruction,0.088,0.588
823,evil,-0.040,0.560
824,detest,-0.070,0.508
824,true,0.367,-0.319
824,grieve,-0.309,0.266
825,alone,-0.448,-0.121
825,live,0.399,-0.148
825,heaven,0.214,-0.361
826,goddess,0.491,-0.206
826,couch,-0.372,-0.369
826,loveliness,0.414,-0.315
827,die,-0.281,0.512
827,waste,-0.453,0.325
827,loss,-0.395,0.351
828,fear,-0.200,0.534
828,bed,-0.230,-0.308
828,roof,-0.195,-0.269
829,injury,-0.250,0.503
829,disturbance,-0.051,0.532
829,propriety,0.268,-0.377
830,perfect,0.493,-0.351
830,mother,0.333,-0.366
830,fight,0.415,0.244
831,queen,0.539,-0.124
831,drunken,-0.186,0.479
831,strength,0.496,-0.078
832,admirable,0.529,-0.226
832,respected,0.430,-0.321
832,understanding,0.225,-0.391
833,excellent,0.543,-0.264
833,fighting,0.285,0.428
833,safe,0.293,-0.410
834,happiness,0.593,-0.158
834,hope,0.298,-0.425
834,detest,-0.070,0.508
835,magnificent,0.614,-0.221
835,win,0.586,-0.159
835,glad,0.516,-0.127
836,lovely,0.361,-0.322
836,exquisitely,0.444,-0.086
836,daughter,0.130,-0.356
837,brilliant,0.560,-0.248
837,kind,0.169,-0.476
837,gold,0.446,-0.181
838,absent,-0.572,0.025
838,great,0.531,-0.204
838,wool,-0.247,-0.320
839,poor,-0.538,0.133
839,wretch,-0.330,0.437
839,love,0.383,-0.341
840,tramp,-0.421,0.277
840,bleeding,-0.097,0.479
840,lost,-0.327,0.315
841,scared,-0.248,0.469
841,insolence,-0.152,0.434
841,laugh,0.368,-0.248
842,queen,0.539,-0.124
842,gone,-0.457,-0.049
842,plant,-0.132,-0.392
843,good,0.180,-0.406
843,dawn,0.050,-0.418
843,bad,-0.219,0.352
844,war,0.113,0.626
844,cruel,-0.092,0.521
844,strength,0.496,-0.078
845,furious,0.069,0.633
845,cried,-0.290,0.308
845,daring,0.356,0.183
846,afraid,-0.297,0.533
846,hit,0.203,0.496
846,disturbance,-0.051,0.532
847,violence,0.147,0.625
847,evil,-0.040,0.560
847,reasonable,0.286,-0.393
848,rest,-0.101,-0.532
848,pleased,0.455,-0.272
848,blessed,0.240,-0.440
849,kill,0.158,0.638
849,dream,-0.117,-0.493
849,drunk,-0.190,0.417
850,quarrel,0.009,0.576
850,soiled,-0.390,0.293
850,harm,-0.183,0.429
851,gone,-0.457,-0.049
851,father,0.310,-0.327
851,management,0.362,-0.204
852,marvel,0.616,-0.142
852,brilliant,0.560,-0.248
852,great,0.531,-0.204
853,peace,0.136,-0.550
853,mother,0.333,-0.366
853,god,0.416,-0.158
854,able,0.367,-0.194
854,down,-0.398,0.084
854,fire,0.183,0.302
855,wretch,-0.330,0.437
855,wicked,0.055,0.474
855,plague,-0.267,0.362
856,rich,0.544,-0.171
856,angry,0.045,0.505
856,tramp,-0.421,0.277
857,wealthy,0.506,-0.248
857,dead,-0.467,0.279
857,pleased,0.455,-0.272
858,sorrow,-0.593,0.127
858,smart,0.559,-0.202
858,woman,0.238,-0.261
859,valiant,0.599,-0.089
859,fame,0.574,-0.096
859,righteousness,0.514,-0.091
860,weeping,-0.359,0.418
860,increase,0.509,-0.100
860,family,0.281,-0.413
861,respected,0.430,-0.321
861,oppressed,-0.297,0.362
861,heaven,0.214,-0.361
862,skilled,0.557,-0.182
862,great,0.531,-0.204
862,wasting,-0.475,0.255
863,hero,0.641,-0.091
863,skill,0.510,-0.098
863,death,-0.149,0.490
864,fooled,-0.319,0.446
864,betrayed,-0.199,0.451
864,accomplished,0.409,-0.241
865,excellent,0.543,-0.264
865,blessed,0.240,-0.440
865,mother,0.333,-0.366
866,brave,0.589,-0.054
866,pained,-0.374,0.270
866,noble,0.208,-0.396
867,hospitality,0.265,-0.369
867,father,0.310,-0.327
867,leaving,-0.241,0.267
868,raging,0.135,0.502
868,abundance,0.501,-0.080
868,kind,0.169,-0.476
869,strong,0.608,-0.112
869,god,0.416,-0.158
869,hearts,0.364,-0.255
870,weeping,-0.359,0.418
870,water,-0.076,-0.488
870,relieved,0.029,-0.419
871,gold,0.446,-0.181
871,gone,-0.457,-0.049
871,home,0.099,-0.413
872,admiration,0.437,-0.272
872,soft,-0.218,-0.421
872,shirt,-0.246,-0.371
873,friends,0.309,-0.298
873,down,-0.398,0.084
873,clothes,-0.006,-0.403
874,pity,-0.497,0.159
874,little,-0.428,-0.163
874,relief,0.051,-0.403
875,loss,-0.395,0.351
875,ill,-0.473,0.234
875,grieving,-0.190,0.410
876,perfect,0.493,-0.351
876,worse,-0.320,0.446
876,treasure,0.489,-0.232
877,angry,0.045,0.505
877,safe,0.293,-0.410
877,lost,-0.327,0.315
878,wealth,0.502,-0.149
878,king,0.463,0.020
878,living,0.398,-0.180
879,family,0.281,-0.413
879,learn,0.472,-0.128
879,absence,-0.469,0.058
880,congratulate,0.525,-0.142
880,true,0.367,-0.319
880,good,0.180,-0.406
881,couch,-0.372,-0.369
881,quiet,-0.093,-0.486
881,home,0.099,-0.413
882,superior,0.562,-0.063
882,goodness,0.303,-0.453
882,dead,-0.467,0.279
883,blessed,0.240,-0.440
883,sleeping,-0.230,-0.437
883,lie,-0.242,0.413
884,admirable,0.529,-0.226
884,feeble,-0.559,0.080
884,poor,-0.538,0.133
885,weep,-0.408,0.392
885,trouble,-0.068,0.476
885,dreadfully,-0.121,0.386
886,wonder,0.540,-0.119
886,grow,0.446,-0.209
886,palace,0.413,-0.254
887,wonderfully,0.590,-0.146
887,distress,-0.126,0.539
887,lively,0.424,-0.031
888,truth,0.321,-0.402
888,water,-0.076,-0.488
888,plenty,0.451,-0.145
889,excellent,0.543,-0.264
889,thief,-0.061,0.563
889,wild,0.289,0.438
890,anger,0.122,0.499
890,family,0.281,-0.413
890,greatly,0.497,-0.021
891,sun,0.271,-0.334
891,shook,-0.038,0.423
891,smaller,-0.423,0.000
892,slow,-0.542,-0.207
892,sleep,-0.203,-0.448
892,satisfied,0.367,-0.317
893,beast,0.159,0.410
893,noise,-0.018,0.433
893,underneath,-0.385,-0.140
894,life,0.497,-0.209
894,hit,0.203,0.496
894,raise,0.472,-0.140
895,hurt,-0.239,0.496
895,splendid,0.536,-0.108
895,mother,0.333,-0.366
896,joy,0.606,-0.111
896,grief,-0.166,0.406
896,dear,0.251,-0.315
897,ruin,-0.368,0.319
897,unable,-0.425,0.225
897,close,-0.390,-0.025
898,killing,0.152,0.629
898,home,0.099,-0.413
898,heaven,0.214,-0.361
899,able,0.367,-0.194
899,heart,0.302,-0.228
899,house,-0.107,-0.313
900,sorrow,-0.593,0.127
900,water,-0.076,-0.488
900,spite,-0.294,0.365
901,weeping,-0.359,0.418
901,cruel,-0.092,0.521
901,mishap,-0.338,0.405
902,greatness,0.684,-0.163
902,magnificent,0.614,-0.221
902,regard,0.296,-0.318
903,great,0.531,-0.204
903,dead,-0.467,0.279
903,sky,0.029,-0.519
904,courage,0.526,-0.067
904,disgraceful,-0.300,0.430
904,dream,-0.117,-0.493
905,death,-0.149,0.490
905,true,0.367,-0.319
905,fulfilled,0.315,-0.293
906,thankful,0.314,-0.438
906,dawn,0.050,-0.418
906,court,0.355,0.215
907,shoot,0.091,0.594
907,wealth,0.502,-0.149
907,easily,0.052,-0.433
908,couch,-0.372,-0.369
908,sleep,-0.203,-0.448
908,desire,0.395,-0.148
909,disaster,-0.069,0.570
909,hateful,-0.112,0.527
909,alone,-0.448,-0.121
910,kill,0.158,0.638
910,angry,0.045,0.505
910,growls,-0.145,0.389
911,brave,0.589,-0.054
911,terrible,0.023,0.563
911,evil,-0.040,0.560
912,poor,-0.538,0.133
912,unhappy,-0.443,0.266
912,safe,0.293,-0.410
913,succeed,0.642,-0.114
913,killing,0.152,0.629
913,proud,0.568,-0.140
914,troubles,-0.222,0.559
914,shame,-0.388,0.421
914,worse,-0.320,0.446
915,admirable,0.529,-0.226
915,great,0.531,-0.204
915,slay,0.079,0.559
916,accomplishment,0.581,-0.151
916,kind,0.169,-0.476
916,mother,0.333,-0.366
917,storm,0.086,0.531
917,sleep,-0.203,-0.448
917,sad,-0.471,0.069
918,weeping,-0.359,0.418
918,ill,-0.473,0.234
918,truth,0.321,-0.402
919,father,0.310,-0.327
919,home,0.099,-0.413
919,heaven,0.214,-0.361
920,strong,0.608,-0.112
920,rest,-0.101,-0.532
920,life,0.497,-0.209
921,poor,-0.538,0.133
921,sky,0.029,-0.519
921,hope,0.298,-0.425
922,avenge,0.005,0.564
922,glad,0.516,-0.127
922,thunder,0.116,0.435
923,comfortable,0.032,-0.542
923,good,0.180,-0.406
923,fault,-0.356,0.252
924,wretched,-0.378,0.292
924,alone,-0.448,-0.121
924,court,0.355,0.215
925,feast,0.476,-0.184
925,water,-0.076,-0.488
925,clean,0.005,-0.464
926,shame,-0.388,0.421
926,wickedness,-0.166,0.493
926,insolent,-0.229,0.386
927,pester,-0.127,0.446
927,understanding,0.225,-0.391
927,decency,0.095,-0.358
928,great,0.531,-0.204
928,secure,0.413,-0.314
928,family,0.281,-0.413
929,sorrow,-0.593,0.127
929,poorly,-0.373,0.376
929,misery,-0.482,0.157
930,fear,-0.200,0.534
930,dead,-0.467,0.279
930,living,0.398,-0.180
931,wrath,0.000,0.617
931,heaven,0.214,-0.361
931,bad,-0.219,0.352
932,killing,0.152,0.629
932,poor,-0.538,0.133
932,flying,0.380,-0.191
933,succeed,0.642,-0.114
933,murder,0.076,0.627
933,utmost,0.483,0.022
934,little,-0.428,-0.163
934,good,0.180,-0.406
934,sheep,-0.334,-0.292
935,gold,0.446,-0.181
935,boldness,0.467,-0.081
935,cup,-0.297,-0.324
936,brave,0.589,-0.054
936,threatening,0.075,0.575
936,holy,0.107,-0.485
937,great,0.531,-0.204
937,wealth,0.502,-0.149
937,reasonable,0.286,-0.393
938,hit,0.203,0.496
938,smiling,0.415,-0.219
938,thing,-0.332,-0.165
939,evil,-0.040,0.560
939,knowledge,0.426,-0.282
939,father,0.310,-0.327
940,kill,0.158,0.638
940,violence,0.147,0.625
940,die,-0.281,0.512
941,suffering,-0.326,0.487
941,mother,0.333,-0.366
941,commend,0.447,-0.151
942,peace,0.136,-0.550
942,unhappy,-0.443,0.266
942,inheritance,0.446,-0.232
943,drip,-0.436,-0.147
943,hearts,0.364,-0.255
943,fall,-0.288,0.330
944,hell,0.008,0.638
944,gloom,-0.448,0.185
944,lost,-0.327,0.315
945,happy,0.558,-0.188
945,insulting,-0.104,0.524
945,ill,-0.473,0.234
946,rich,0.544,-0.171
946,useless,-0.527,0.202
946,wise,0.330,-0.430
947,brave,0.589,-0.054
947,goddess,0.491,-0.206
947,gruesome,-0.060,0.525
948,destruction,0.088,0.588
948,treasures,0.560,-0.064
948,skill,0.510,-0.098
949,mission,0.463,-0.084
949,gone,-0.457,-0.049
949,father,0.310,-0.327
950,mighty,0.653,-0.006
950,vengeance,0.165,0.591
950,shame,-0.388,0.421
951,friendship,0.293,-0.431
951,death,-0.149,0.490
951,home,0.099,-0.413
952,shoot,0.091,0.594
952,noise,-0.018,0.433
952,clothes,-0.006,-0.403
953,weeping,-0.359,0.418
953,deadly,0.028,0.501
953,relieved,0.029,-0.419
954,absent,-0.572,0.025
954,owner,0.417,-0.217
954,marry,0.449,-0.096
955,wealth,0.502,-0.149
955,crying,-0.287,0.379
955,silly,-0.375,-0.035
956,loss,-0.395,0.351
956,cry,-0.299,0.343
956,silence,-0.375,-0.174
957,excellent,0.543,-0.264
957,great,0.531,-0.204
957,enjoying,0.514,-0.106
958,suffer,-0.187,0.575
958,mother,0.333,-0.366
958,forward,0.325,-0.320
959,win,0.586,-0.159
959,kind,0.169,-0.476
959,orderly,0.163,-0.421
960,feeble,-0.559,0.080
960,strength,0.496,-0.078
960,prowess,0.461,-0.089
961,rest,-0.101,-0.532
961,able,0.367,-0.194
961,down,-0.398,0.084
962,weak,-0.612,0.034
962,evil,-0.040,0.560
962,tired,-0.498,0.132
963,die,-0.281,0.512
963,life,0.497,-0.209
963,marry,0.449,-0.096
964,monstrous,0.117,0.605
964,angry,0.045,0.505
964,true,0.367,-0.319
965,sheep,-0.334,-0.292
965,lard,-0.393,-0.141
965,court,0.355,0.215
966,strong,0.608,-0.112
966,foremost,0.456,-0.088
966,together,0.249,-0.338
967,fight,0.415,0.244
967,father,0.310,-0.327
967,god,0.416,-0.158
968,glad,0.516,-0.127
968,truth,0.321,-0.402
968,alone,-0.448,-0.121
969,great,0.531,-0.204
969,assured,0.289,-0.382
969,gone,-0.457,-0.049
970,weeping,-0.359,0.418
970,close,-0.390,-0.025
970,see,-0.179,-0.265
971,fighting,0.285,0.428
971,quiet,-0.093,-0.486
971,uproar,0.050,0.441
972,inferior,-0.522,-0.013
972,grieved,-0.440,0.246
972,strength,0.496,-0.078
973,mighty,0.653,-0.006
973,feast,0.476,-0.184
973,may,-0.192,-0.315
974,queen,0.539,-0.124
974,rest,-0.101,-0.532
974,water,-0.076,-0.488
975,victory,0.642,-0.136
975,neglect,-0.447,0.349
975,power,0.518,-0.022
976,lucky,0.494,-0.244
976,mad,-0.123,0.451
976,beggar,-0.454,0.104
977,war,0.113,0.626
977,crime,0.092,0.621
977,angered,-0.038,0.605
978,strong,0.608,-0.112
978,quarrel,0.009,0.576
978,king,0.463,0.020
979,afraid,-0.297,0.533
979,brave,0.589,-0.054
979,feeble,-0.559,0.080
