T,power,danger,structure,coverage
283800,-0.00057,-0.10177,-0.00505,0.311
283900,-0.00096,-0.10247,-0.00485,0.312
284000,-0.00258,-0.10231,-0.00485,0.313
284100,-0.00469,-0.10221,-0.00462,0.314
284200,-0.00404,-0.10218,-0.00457,0.314
284300,-0.00462,-0.10199,-0.00451,0.316
284400,-0.00523,-0.10209,-0.00449,0.317
284500,-0.00540,-0.10242,-0.00394,0.316
284600,-0.00506,-0.10383,-0.00345,0.318
284700,-0.00551,-0.10367,-0.00373,0.318
284800,-0.00531,-0.10590,-0.00318,0.318
284900,-0.00633,-0.10609,-0.00274,0.316
285000,-0.00612,-0.10690,-0.00272,0.317
285100,-0.00565,-0.10921,-0.00205,0.316
285200,-0.00483,-0.11039,-0.00198,0.315
285300,-0.00304,-0.11066,-0.00164,0.314
285400,-0.00278,-0.11151,-0.00155,0.314
285500,-0.00295,-0.11162,-0.00126,0.315
285600,-0.00237,-0.11114,-0.00154,0.315
285700,-0.00328,-0.11094,-0.00164,0.316
285800,-0.00347,-0.11050,-0.00101,0.317
285900,-0.00351,-0.11042,-0.00142,0.318
286000,-0.00352,-0.11089,-0.00146,0.317
286100,-0.00449,-0.11167,-0.00130,0.318
286200,-0.00410,-0.11231,-0.00104,0.318
286300,-0.00491,-0.11226,-0.00093,0.319
286400,-0.00521,-0.11174,-0.00079,0.320
286500,-0.00486,-0.11195,-0.00075,0.320
286600,-0.00540,-0.11224,-0.00098,0.321
286700,-0.00382,-0.11290,-0.00065,0.322
286800,-0.00406,-0.11261,-0.00031,0.323
286900,-0.00621,-0.11299,-0.00025,0.323
287000,-0.00690,-0.11357,-0.00008,0.323
287100,-0.00670,-0.11372,-0.00019,0.323
287200,-0.00697,-0.11435,-0.00042,0.322
287300,-0.00722,-0.11391,-0.00004,0.324
287400,-0.00676,-0.11292,0.00047,0.326
287500,-0.00616,-0.11320,0.00038,0.325
287600,-0.00604,-0.11357,0.00022,0.324
287700,-0.00572,-0.11319,0.00037,0.325
287800,-0.00498,-0.11318,0.00090,0.326
287900,-0.00380,-0.11417,0.00067,0.327
288000,-0.00474,-0.11495,0.00073,0.327
288100,-0.00446,-0.11589,0.00039,0.328
288200,-0.00400,-0.11699,0.00060,0.329
288300,-0.00331,-0.11684,0.00070,0.329
288400,-0.00280,-0.11770,0.00060,0.329
288500,-0.00184,-0.11821,0.00091,0.329
288600,-0.00206,-0.11746,0.00125,0.329
288700,-0.00519,-0.11678,0.00198,0.327
288800,-0.00548,-0.11587,0.00213,0.327
288900,-0.00589,-0.11566,0.00238,0.327
289000,-0.00721,-0.11507,0.00234,0.326
289100,-0.00796,-0.11498,0.00236,0.326
289200,-0.00984,-0.11457,0.00219,0.327
289300,-0.01096,-0.11412,0.00196,0.326
289400,-0.01183,-0.11406,0.00160,0.325
289500,-0.01223,-0.11283,0.00156,0.325
289600,-0.01299,-0.11316,0.00166,0.325
289700,-0.01325,-0.11308,0.00120,0.325
289800,-0.01289,-0.11302,0.00133,0.325
289900,-0.01327,-0.11290,0.00092,0.323
290000,-0.01193,-0.11402,0.00083,0.323
290100,-0.01144,-0.11467,0.00086,0.322
290200,-0.01011,-0.11526,0.00073,0.322
290300,-0.01011,-0.11565,0.00065,0.321
290400,-0.00955,-0.11403,0.00067,0.320
290500,-0.00943,-0.11386,0.00059,0.319
290600,-0.00977,-0.11387,0.00081,0.319
290700,-0.00850,-0.11470,0.00065,0.320
290800,-0.00859,-0.11584,0.00054,0.320
290900,-0.00815,-0.11669,0.00069,0.319
291000,-0.00696,-0.11570,0.00072,0.321
291100,-0.00695,-0.11616,0.00046,0.321
291200,-0.00783,-0.11493,0.00098,0.321
291300,-0.00793,-0.11416,0.00136,0.320
291400,-0.00671,-0.11438,0.00164,0.321
291500,-0.00670,-0.11440,0.00108,0.322
291600,-0.00712,-0.11410,0.00113,0.323
291700,-0.00672,-0.11416,0.00106,0.324
291800,-0.00610,-0.11483,0.00079,0.325
291900,-0.00601,-0.11456,0.00088,0.326
292000,-0.00708,-0.11380,0.00060,0.326
292100,-0.00710,-0.11332,0.00093,0.327
292200,-0.00771,-0.11296,0.00079,0.328
292300,-0.00850,-0.11195,0.00010,0.327
292400,-0.00837,-0.11061,0.00005,0.325
292500,-0.00735,-0.11037,-0.00005,0.326
292600,-0.00829,-0.11083,-0.00035,0.325
292700,-0.00961,-0.11098,-0.00043,0.326
292800,-0.01052,-0.11108,-0.00047,0.326
292900,-0.01087,-0.11142,-0.00032,0.327
293000,-0.01129,-0.11163,-0.00063,0.328
293100,-0.01056,-0.11223,-0.00070,0.327
293200,-0.01082,-0.11155,-0.00056,0.327
293300,-0.01079,-0.11072,-0.00091,0.327
293400,-0.01046,-0.11116,-0.00091,0.327
293500,-0.00941,-0.11078,-0.00115,0.327
293600,-0.00909,-0.11187,-0.00148,0.327
293700,-0.00710,-0.11268,-0.00186,0.326
293800,-0.00667,-0.11320,-0.00208,0.325
293900,-0.00627,-0.11258,-0.00184,0.325
294000,-0.00385,-0.11228,-0.00187,0.323
294100,-0.00158,-0.11270,-0.00247,0.323
294200,-0.00288,-0.11257,-0.00253,0.323
294300,-0.00243,-0.11298,-0.00302,0.323
294400,-0.00158,-0.11296,-0.00333,0.322
294500,-0.00172,-0.11271,-0.00364,0.321
294600,-0.00163,-0.11243,-0.00385,0.321
294700,-0.00115,-0.11284,-0.00355,0.320
294800,-0.00187,-0.11166,-0.00389,0.319
294900,-0.00269,-0.11171,-0.00401,0.319
295000,-0.00365,-0.11240,-0.00442,0.318
295100,-0.00417,-0.11201,-0.00465,0.318
295200,-0.00514,-0.11119,-0.00440,0.318
295300,-0.00625,-0.11103,-0.00465,0.319
295400,-0.00637,-0.11046,-0.00425,0.319
295500,-0.00621,-0.11063,-0.00448,0.318
295600,-0.00774,-0.11072,-0.00475,0.317
295700,-0.00692,-0.11128,-0.00505,0.317
295800,-0.00679,-0.11152,-0.00532,0.316
295900,-0.00727,-0.11217,-0.00518,0.315
296000,-0.00725,-0.11261,-0.00542,0.316
296100,-0.00677,-0.11248,-0.00554,0.314
296200,-0.00727,-0.11259,-0.00572,0.313
296300,-0.00759,-0.11279,-0.00564,0.313
296400,-0.00826,-0.11396,-0.00547,0.314
296500,-0.00865,-0.11379,-0.00564,0.314
296600,-0.00860,-0.11362,-0.00534,0.313
296700,-0.01023,-0.11266,-0.00571,0.313
296800,-0.00988,-0.11338,-0.00581,0.314
296900,-0.00913,-0.11244,-0.00610,0.313
297000,-0.00895,-0.11193,-0.00589,0.313
297100,-0.00865,-0.11194,-0.00560,0.312
297200,-0.00863,-0.11211,-0.00568,0.313
297300,-0.00817,-0.11290,-0.00642,0.313
297400,-0.00958,-0.11323,-0.00722,0.313
297500,-0.01100,-0.11281,-0.00776,0.313
297600,-0.01148,-0.11272,-0.00804,0.313
297700,-0.01255,-0.11267,-0.00824,0.312
297800,-0.01352,-0.11167,-0.00877,0.311
297900,-0.01540,-0.10948,-0.00871,0.311
298000,-0.01457,-0.10913,-0.00873,0.309
298100,-0.01363,-0.10913,-0.00843,0.310
298200,-0.01352,-0.10889,-0.00846,0.309
298300,-0.01410,-0.10798,-0.00840,0.309
298400,-0.01387,-0.10627,-0.00840,0.310
298500,-0.01476,-0.10540,-0.00851,0.310
298600,-0.01419,-0.10557,-0.00864,0.310
298700,-0.01215,-0.10616,-0.00910,0.310
298800,-0.01105,-0.10726,-0.00925,0.311
298900,-0.01269,-0.10770,-0.00910,0.311
299000,-0.01239,-0.10831,-0.00904,0.311
299100,-0.01132,-0.10928,-0.00928,0.310
299200,-0.01043,-0.10994,-0.00959,0.310
299300,-0.00929,-0.11029,-0.00942,0.310
299400,-0.00986,-0.11101,-0.00912,0.310
299500,-0.01087,-0.11190,-0.00898,0.311
299600,-0.00998,-0.11233,-0.00911,0.311
299700,-0.01010,-0.11235,-0.00896,0.312
299800,-0.01029,-0.11238,-0.00891,0.313
299900,-0.00983,-0.11264,-0.00867,0.314
300000,-0.01077,-0.11156,-0.00892,0.314
300100,-0.01154,-0.11073,-0.00932,0.314
300200,-0.01186,-0.11060,-0.00963,0.314
300300,-0.01163,-0.10986,-0.00950,0.314
300400,-0.01252,-0.11051,-0.00964,0.315
300500,-0.01215,-0.11006,-0.00960,0.315
300600,-0.01178,-0.11016,-0.01014,0.315
300700,-0.01290,-0.10947,-0.01017,0.315
300800,-0.01317,-0.10876,-0.01014,0.315
300900,-0.01198,-0.10894,-0.01065,0.315
301000,-0.01214,-0.10907,-0.01129,0.314
301100,-0.01130,-0.10843,-0.01125,0.312
301200,-0.01075,-0.10768,-0.01170,0.313
301300,-0.01144,-0.10654,-0.01156,0.313
301400,-0.01243,-0.10578,-0.01226,0.312
301500,-0.01200,-0.10516,-0.01214,0.311
301600,-0.01254,-0.10409,-0.01266,0.311
301700,-0.01263,-0.10419,-0.01279,0.310
301800,-0.01305,-0.10351,-0.01254,0.310
301900,-0.01364,-0.10292,-0.01265,0.309
302000,-0.01228,-0.10296,-0.01247,0.308
302100,-0.01219,-0.10253,-0.01261,0.307
302200,-0.01228,-0.10119,-0.01267,0.307
302300,-0.01152,-0.10094,-0.01221,0.307
302400,-0.01163,-0.10083,-0.01179,0.308
302500,-0.01137,-0.10104,-0.01156,0.308
302600,-0.01082,-0.10106,-0.01138,0.308
302700,-0.00958,-0.10116,-0.01166,0.307
302800,-0.00834,-0.10073,-0.01170,0.307
302900,-0.00640,-0.10099,-0.01153,0.306
303000,-0.00506,-0.10024,-0.01124,0.306
303100,-0.00453,-0.09906,-0.01136,0.306
303200,-0.00383,-0.09906,-0.01130,0.306
303300,-0.00276,-0.09851,-0.01124,0.305
303400,-0.00334,-0.09918,-0.01117,0.305
303500,-0.00295,-0.09881,-0.01118,0.304
303600,-0.00299,-0.09890,-0.01078,0.304
303700,-0.00342,-0.09870,-0.01039,0.304
303800,-0.00245,-0.09726,-0.01038,0.304
303900,-0.00253,-0.09535,-0.01079,0.305
304000,-0.00469,-0.09602,-0.01099,0.305
304100,-0.00584,-0.09508,-0.01030,0.304
304200,-0.00541,-0.09508,-0.01032,0.304
304300,-0.00572,-0.09415,-0.00970,0.304
304400,-0.00635,-0.09418,-0.00938,0.304
304500,-0.00455,-0.09366,-0.00923,0.304
304600,-0.00465,-0.09325,-0.00960,0.305
304700,-0.00500,-0.09301,-0.00951,0.305
304800,-0.00388,-0.09312,-0.00943,0.306
304900,-0.00190,-0.09301,-0.00985,0.306
305000,-0.00107,-0.09178,-0.00966,0.307
305100,-0.00164,-0.09047,-0.00991,0.306
305200,-0.00061,-0.08938,-0.00983,0.307
305300,-0.00037,-0.08893,-0.00985,0.307
305400,0.00011,-0.08901,-0.01009,0.308
305500,0.00069,-0.08949,-0.01018,0.308
305600,0.00093,-0.08965,-0.01012,0.308
305700,0.00000,-0.08863,-0.01033,0.308
305800,0.00085,-0.08886,-0.01049,0.308
305900,0.00114,-0.08848,-0.01043,0.309
306000,0.00128,-0.08821,-0.01076,0.309
306100,0.00142,-0.08855,-0.01070,0.310
306200,0.00150,-0.08830,-0.01084,0.310
306300,0.00207,-0.08870,-0.01064,0.310
306400,0.00275,-0.08848,-0.01084,0.310
306500,0.00192,-0.08761,-0.01038,0.310
306600,0.00159,-0.08716,-0.01037,0.310
306700,0.00104,-0.08698,-0.01039,0.310
306800,0.00147,-0.08596,-0.01074,0.310
306900,0.00134,-0.08596,-0.01057,0.310
307000,0.00188,-0.08644,-0.01047,0.310
307100,0.00187,-0.08635,-0.01106,0.312
307200,0.00074,-0.08616,-0.01091,0.311
307300,0.00108,-0.08516,-0.01084,0.311
307400,0.00271,-0.08537,-0.01077,0.311
307500,0.00332,-0.08496,-0.01063,0.311
307600,0.00396,-0.08455,-0.01025,0.311
307700,0.00494,-0.08505,-0.01024,0.310
307800,0.00462,-0.08487,-0.01008,0.312
307900,0.00634,-0.08532,-0.01008,0.311
308000,0.00618,-0.08473,-0.01009,0.312
308100,0.00555,-0.08386,-0.01042,0.311
308200,0.00466,-0.08271,-0.01047,0.312
308300,0.00617,-0.08363,-0.01015,0.312
308400,0.00442,-0.08345,-0.01033,0.312
308500,0.00523,-0.08286,-0.01021,0.312
308600,0.00409,-0.08300,-0.01032,0.312
308700,0.00281,-0.08196,-0.00981,0.313
308800,0.00189,-0.08110,-0.01002,0.312
308900,0.00227,-0.08001,-0.01035,0.312
309000,0.00209,-0.07943,-0.01015,0.312
309100,0.00046,-0.07906,-0.01057,0.312
309200,-0.00018,-0.07834,-0.01031,0.312
309300,-0.00161,-0.07738,-0.01002,0.314
309400,-0.00104,-0.07721,-0.01041,0.313
309500,0.00038,-0.07688,-0.01060,0.312
309600,-0.00022,-0.07604,-0.01033,0.312
309700,-0.00106,-0.07547,-0.01063,0.311
309800,0.00021,-0.07397,-0.01052,0.310
309900,0.00010,-0.07296,-0.01062,0.310
310000,0.00082,-0.07283,-0.01045,0.309
310100,0.00177,-0.07324,-0.01036,0.308
310200,0.00094,-0.07304,-0.01049,0.307
310300,0.00008,-0.07310,-0.01040,0.307
310400,-0.00028,-0.07369,-0.01010,0.307
310500,-0.00059,-0.07431,-0.00983,0.307
310600,-0.00087,-0.07400,-0.00959,0.307
310700,-0.00097,-0.07503,-0.00925,0.307
310800,-0.00013,-0.07487,-0.00895,0.308
310900,-0.00091,-0.07429,-0.00850,0.308
311000,-0.00167,-0.07474,-0.00836,0.308
311100,-0.00227,-0.07504,-0.00830,0.309
311200,-0.00251,-0.07621,-0.00820,0.308
311300,-0.00062,-0.07772,-0.00852,0.310
311400,0.00081,-0.07865,-0.00844,0.311
311500,0.00186,-0.08038,-0.00817,0.312
311600,0.00291,-0.08142,-0.00779,0.313
311700,0.00356,-0.08101,-0.00850,0.312
311800,0.00500,-0.08111,-0.00899,0.312
311900,0.00548,-0.08177,-0.00940,0.313
312000,0.00567,-0.08172,-0.00942,0.312
312100,0.00646,-0.08203,-0.01018,0.313
312200,0.00771,-0.08289,-0.01064,0.312
312300,0.00855,-0.08393,-0.01132,0.312
312400,0.00995,-0.08460,-0.01172,0.313
312500,0.01164,-0.08617,-0.01232,0.313
312600,0.01242,-0.08552,-0.01269,0.313
312700,0.01285,-0.08566,-0.01262,0.314
312800,0.01304,-0.08552,-0.01292,0.314
312900,0.01281,-0.08525,-0.01299,0.315
313000,0.01311,-0.08484,-0.01276,0.315
313100,0.01376,-0.08582,-0.01243,0.315
313200,0.01449,-0.08638,-0.01272,0.315
313300,0.01408,-0.08687,-0.01287,0.316
313400,0.01481,-0.08682,-0.01330,0.316
313500,0.01538,-0.08781,-0.01351,0.317
313600,0.01690,-0.08788,-0.01380,0.317
313700,0.01896,-0.08812,-0.01436,0.318
313800,0.01987,-0.08974,-0.01415,0.318
313900,0.02022,-0.09251,-0.01428,0.318
314000,0.02159,-0.09222,-0.01376,0.318
314100,0.02281,-0.09269,-0.01378,0.319
314200,0.02277,-0.09277,-0.01378,0.319
314300,0.02254,-0.09264,-0.01414,0.320
314400,0.02362,-0.09211,-0.01480,0.320
314500,0.02376,-0.09228,-0.01525,0.320
314600,0.02363,-0.09020,-0.01517,0.321
314700,0.02537,-0.09138,-0.01552,0.321
314800,0.02559,-0.09242,-0.01564,0.321
314900,0.02533,-0.09289,-0.01543,0.321
315000,0.02658,-0.09308,-0.01518,0.322
315100,0.02791,-0.09347,-0.01507,0.322
315200,0.02965,-0.09392,-0.01535,0.322
315300,0.02998,-0.09408,-0.01568,0.323
315400,0.03132,-0.09388,-0.01643,0.323
315500,0.03208,-0.09362,-0.01649,0.322
315600,0.03324,-0.09376,-0.01656,0.322
315700,0.03373,-0.09370,-0.01656,0.321
315800,0.03427,-0.09336,-0.01681,0.321
315900,0.03550,-0.09281,-0.01736,0.321
316000,0.03617,-0.09306,-0.01693,0.320
316100,0.03776,-0.09276,-0.01732,0.320
316200,0.03956,-0.09297,-0.01729,0.321
316300,0.04008,-0.09224,-0.01765,0.320
316400,0.04046,-0.09063,-0.01778,0.319
316500,0.04257,-0.09169,-0.01805,0.320
316600,0.04455,-0.09294,-0.01826,0.320
316700,0.04624,-0.09361,-0.01900,0.320
316800,0.04662,-0.09515,-0.01912,0.321
316900,0.04756,-0.09534,-0.01919,0.321
317000,0.04717,-0.09420,-0.01954,0.320
317100,0.04680,-0.09264,-0.01974,0.319
317200,0.04854,-0.09280,-0.02008,0.318
317300,0.04767,-0.09355,-0.02018,0.319
317400,0.04961,-0.09321,-0.02049,0.319
317500,0.05216,-0.09430,-0.02076,0.319
317600,0.05273,-0.09433,-0.02139,0.319
317700,0.05178,-0.09310,-0.02146,0.320
317800,0.05292,-0.09354,-0.02154,0.320
317900,0.05237,-0.09452,-0.02165,0.320
318000,0.05255,-0.09347,-0.02174,0.321
318100,0.05330,-0.09250,-0.02190,0.320
318200,0.05510,-0.09230,-0.02172,0.321
318300,0.05559,-0.09154,-0.02223,0.320
318400,0.05708,-0.09157,-0.02234,0.319
318500,0.05813,-0.09234,-0.02313,0.319
318600,0.05930,-0.09256,-0.02333,0.320
318700,0.05957,-0.09322,-0.02361,0.321
318800,0.06254,-0.09422,-0.02384,0.322
318900,0.06384,-0.09406,-0.02408,0.323
319000,0.06417,-0.09399,-0.02494,0.325
319100,0.06661,-0.09384,-0.02473,0.325
319200,0.06760,-0.09402,-0.02506,0.326
319300,0.07002,-0.09509,-0.02568,0.325
319400,0.07121,-0.09531,-0.02575,0.327
319500,0.07033,-0.09472,-0.02553,0.328
319600,0.07077,-0.09452,-0.02587,0.329
319700,0.07259,-0.09410,-0.02579,0.328
319800,0.07158,-0.09427,-0.02580,0.329
319900,0.07170,-0.09326,-0.02590,0.329
320000,0.07172,-0.09304,-0.02619,0.330
320100,0.07190,-0.09262,-0.02633,0.330
320200,0.07181,-0.09292,-0.02626,0.331
320300,0.07209,-0.09308,-0.02647,0.332
320400,0.07232,-0.09268,-0.02675,0.331
320500,0.07327,-0.09228,-0.02685,0.332
320600,0.07367,-0.09257,-0.02707,0.331
320700,0.07442,-0.09227,-0.02763,0.331
320800,0.07439,-0.09238,-0.02803,0.330
320900,0.07401,-0.09206,-0.02839,0.330
321000,0.07445,-0.09187,-0.02847,0.331
321100,0.07486,-0.09125,-0.02882,0.330
321200,0.07467,-0.09093,-0.02892,0.330
321300,0.07464,-0.09069,-0.02925,0.329
321400,0.07282,-0.09015,-0.02924,0.329
321500,0.07264,-0.08900,-0.02959,0.328
321600,0.07279,-0.08911,-0.02967,0.326
321700,0.07226,-0.08845,-0.02949,0.326
321800,0.07169,-0.08917,-0.02963,0.326
321900,0.07054,-0.08877,-0.02956,0.325
322000,0.06995,-0.08905,-0.02966,0.325
322100,0.06807,-0.08913,-0.02925,0.326
322200,0.06732,-0.08946,-0.02896,0.326
322300,0.06538,-0.08901,-0.02867,0.326
322400,0.06357,-0.08896,-0.02883,0.326
322500,0.06223,-0.08730,-0.02848,0.326
322600,0.06239,-0.08757,-0.02848,0.326
322700,0.06313,-0.08737,-0.02847,0.325
322800,0.06328,-0.08782,-0.02858,0.326
322900,0.06357,-0.08742,-0.02892,0.324
323000,0.06319,-0.08854,-0.02912,0.323
323100,0.06243,-0.08917,-0.02986,0.323
323200,0.06134,-0.08830,-0.02948,0.323
323300,0.06136,-0.08752,-0.02923,0.323
323400,0.06200,-0.08725,-0.02874,0.323
323500,0.06237,-0.08677,-0.02809,0.323
323600,0.06171,-0.08533,-0.02746,0.323
323700,0.06144,-0.08419,-0.02671,0.323
323800,0.06005,-0.08357,-0.02657,0.324
323900,0.06000,-0.08209,-0.02632,0.324
324000,0.05995,-0.08266,-0.02652,0.324
324100,0.05876,-0.08285,-0.02658,0.324
324200,0.05991,-0.08305,-0.02638,0.324
324300,0.06134,-0.08410,-0.02603,0.323
324400,0.06135,-0.08519,-0.02521,0.322
324500,0.05910,-0.08445,-0.02477,0.321
324600,0.06033,-0.08688,-0.02492,0.320
324700,0.05947,-0.08636,-0.02481,0.319
324800,0.05785,-0.08600,-0.02473,0.319
324900,0.05688,-0.08547,-0.02483,0.317
325000,0.05692,-0.08595,-0.02466,0.317
325100,0.05649,-0.08639,-0.02424,0.317
325200,0.05357,-0.08634,-0.02426,0.317
325300,0.05258,-0.08632,-0.02355,0.317
325400,0.05045,-0.08639,-0.02318,0.316
325500,0.04828,-0.08609,-0.02332,0.315
325600,0.04775,-0.08541,-0.02320,0.315
325700,0.04822,-0.08475,-0.02322,0.316
325800,0.04760,-0.08477,-0.02318,0.315
325900,0.04708,-0.08489,-0.02276,0.314
326000,0.04673,-0.08448,-0.02266,0.314
326100,0.04623,-0.08415,-0.02192,0.314
326200,0.04514,-0.08390,-0.02188,0.313
326300,0.04486,-0.08420,-0.02173,0.314
326400,0.04433,-0.08608,-0.02121,0.314
326500,0.04362,-0.08594,-0.02126,0.314
326600,0.04153,-0.08471,-0.02104,0.314
326700,0.04028,-0.08457,-0.02021,0.314
326800,0.03977,-0.08380,-0.01973,0.313
326900,0.03958,-0.08398,-0.01965,0.313
327000,0.04023,-0.08515,-0.01976,0.313
327100,0.04086,-0.08647,-0.01942,0.313
327200,0.03877,-0.08597,-0.01911,0.313
327300,0.03871,-0.08623,-0.01884,0.313
327400,0.03573,-0.08662,-0.01858,0.312
327500,0.03397,-0.08612,-0.01823,0.312
327600,0.03364,-0.08545,-0.01775,0.311
327700,0.03402,-0.08640,-0.01765,0.310
327800,0.03391,-0.08645,-0.01765,0.308
327900,0.03442,-0.08532,-0.01747,0.308
328000,0.03441,-0.08653,-0.01730,0.308
328100,0.03359,-0.08781,-0.01724,0.309
328200,0.03240,-0.08859,-0.01787,0.308
328300,0.03195,-0.08914,-0.01797,0.309
328400,0.03016,-0.08965,-0.01781,0.309
328500,0.02839,-0.08983,-0.01743,0.308
328600,0.02764,-0.08952,-0.01749,0.306
328700,0.02648,-0.09040,-0.01750,0.305
328800,0.02360,-0.08995,-0.01729,0.302
328900,0.02267,-0.09087,-0.01724,0.300
329000,0.02162,-0.09147,-0.01676,0.299
329100,0.02066,-0.09172,-0.01684,0.298
329200,0.01926,-0.09218,-0.01659,0.296
329300,0.01722,-0.09193,-0.01630,0.295
329400,0.01605,-0.09141,-0.01580,0.294
329500,0.01581,-0.09252,-0.01549,0.293
329600,0.01573,-0.09366,-0.01505,0.293
329700,0.01593,-0.09562,-0.01512,0.295
329800,0.01513,-0.09691,-0.01533,0.294
329900,0.01551,-0.09953,-0.01527,0.294
330000,0.01555,-0.10020,-0.01502,0.294
330100,0.01457,-0.10060,-0.01461,0.294
330200,0.01402,-0.10108,-0.01435,0.294
330300,0.01455,-0.10064,-0.01418,0.293
330400,0.01416,-0.10020,-0.01384,0.293
330500,0.01280,-0.10038,-0.01375,0.293
330600,0.01278,-0.10082,-0.01398,0.293
330700,0.01195,-0.10092,-0.01336,0.292
330800,0.01127,-0.10193,-0.01300,0.293
330900,0.01141,-0.10242,-0.01283,0.293
331000,0.01096,-0.10382,-0.01258,0.292
331100,0.01004,-0.10460,-0.01227,0.292
331200,0.01046,-0.10447,-0.01158,0.292
331300,0.00953,-0.10495,-0.01112,0.292
331400,0.00993,-0.10396,-0.01090,0.292
331500,0.00957,-0.10468,-0.01068,0.291
331600,0.00925,-0.10462,-0.01109,0.293
331700,0.00928,-0.10586,-0.01059,0.293
331800,0.00909,-0.10515,-0.01002,0.294
331900,0.01034,-0.10529,-0.00989,0.294
332000,0.01077,-0.10551,-0.01008,0.295
332100,0.01336,-0.10629,-0.01036,0.294
332200,0.01471,-0.10646,-0.01022,0.294
332300,0.01606,-0.10724,-0.00977,0.294
332400,0.01658,-0.10714,-0.01013,0.294
332500,0.01503,-0.10822,-0.01066,0.294
332600,0.01333,-0.10869,-0.01039,0.295
332700,0.01205,-0.10853,-0.01055,0.295
332800,0.01128,-0.10866,-0.00996,0.295
332900,0.01051,-0.10870,-0.01002,0.296
333000,0.00979,-0.10877,-0.01037,0.297
333100,0.00892,-0.10922,-0.01004,0.297
333200,0.00840,-0.10997,-0.00974,0.297
333300,0.00820,-0.11211,-0.00962,0.296
333400,0.00741,-0.11318,-0.00950,0.296
333500,0.00731,-0.11312,-0.00949,0.295
333600,0.00702,-0.11420,-0.01014,0.296
333700,0.00539,-0.11456,-0.01055,0.295
333800,0.00595,-0.11558,-0.01047,0.294
333900,0.00453,-0.11618,-0.01071,0.293
334000,0.00421,-0.11593,-0.01080,0.292
334100,0.00311,-0.11584,-0.01099,0.291
334200,0.00262,-0.11576,-0.01097,0.291
334300,0.00219,-0.11637,-0.01075,0.291
334400,-0.00012,-0.11671,-0.01117,0.293
334500,0.00096,-0.11796,-0.01137,0.293
334600,-0.00116,-0.11766,-0.01103,0.293
334700,-0.00203,-0.11760,-0.01103,0.293
334800,-0.00020,-0.11811,-0.01169,0.293
334900,0.00037,-0.11807,-0.01162,0.295
335000,-0.00156,-0.11912,-0.01202,0.294
335100,-0.00297,-0.11942,-0.01215,0.294
335200,-0.00232,-0.12039,-0.01231,0.294
335300,-0.00144,-0.12073,-0.01265,0.294
335400,-0.00118,-0.12140,-0.01228,0.295
335500,0.00040,-0.12069,-0.01159,0.296
335600,0.00034,-0.12208,-0.01101,0.298
335700,-0.00041,-0.12320,-0.01073,0.298
335800,-0.00107,-0.12403,-0.01062,0.299
335900,-0.00268,-0.12356,-0.01067,0.299
336000,-0.00212,-0.12338,-0.01070,0.301
336100,-0.00232,-0.12364,-0.01108,0.301
336200,-0.00149,-0.12386,-0.01097,0.302
336300,-0.00172,-0.12406,-0.01052,0.302
336400,-0.00106,-0.12326,-0.01107,0.303
336500,-0.00124,-0.12279,-0.01122,0.302
336600,-0.00074,-0.12349,-0.01122,0.302
336700,0.00058,-0.12393,-0.01123,0.301
336800,0.00015,-0.12406,-0.01141,0.302
336900,0.00044,-0.12443,-0.01123,0.303
337000,0.00138,-0.12525,-0.01090,0.303
337100,0.00166,-0.12481,-0.01092,0.303
337200,0.00381,-0.12515,-0.01109,0.304
337300,0.00406,-0.12557,-0.01061,0.303
337400,0.00629,-0.12659,-0.01030,0.304
337500,0.00653,-0.12724,-0.01018,0.303
337600,0.00680,-0.12858,-0.00970,0.303
337700,0.00709,-0.12864,-0.00940,0.305
337800,0.00639,-0.12982,-0.00886,0.306
337900,0.00589,-0.13127,-0.00875,0.306
338000,0.00556,-0.13167,-0.00854,0.305
338100,0.00605,-0.13196,-0.00813,0.305
338200,0.00578,-0.13147,-0.00773,0.304
338300,0.00639,-0.13189,-0.00728,0.304
338400,0.00865,-0.13306,-0.00713,0.304
338500,0.00871,-0.13370,-0.00687,0.304
338600,0.00876,-0.13423,-0.00632,0.304
338700,0.00941,-0.13430,-0.00609,0.305
338800,0.00895,-0.13448,-0.00564,0.305
338900,0.00998,-0.13484,-0.00503,0.306
339000,0.01147,-0.13471,-0.00460,0.307
339100,0.01178,-0.13453,-0.00406,0.308
339200,0.01287,-0.13377,-0.00457,0.309
339300,0.01463,-0.13418,-0.00415,0.308
339400,0.01530,-0.13425,-0.00403,0.308
339500,0.01638,-0.13381,-0.00413,0.309
339600,0.01698,-0.13353,-0.00404,0.309
339700,0.01695,-0.13271,-0.00353,0.308
339800,0.01877,-0.13307,-0.00311,0.309
339900,0.01843,-0.13198,-0.00280,0.310
340000,0.01853,-0.13248,-0.00260,0.310
340100,0.01982,-0.13330,-0.00229,0.310
340200,0.02066,-0.13184,-0.00203,0.311
340300,0.02013,-0.13204,-0.00155,0.311
340400,0.02063,-0.13196,-0.00149,0.311
340500,0.02048,-0.13236,-0.00147,0.312
340600,0.02125,-0.13160,-0.00093,0.312
340700,0.02214,-0.13076,-0.00094,0.313
340800,0.02273,-0.13043,-0.00090,0.313
340900,0.02340,-0.13066,-0.00062,0.313
341000,0.02366,-0.12992,-0.00037,0.314
341100,0.02412,-0.12990,-0.00064,0.315
