i,word,power,danger
1538,less,-0.520,-0.026
1539,happy,0.558,-0.188
1539,water,-0.076,-0.488
1540,weeping,-0.359,0.418
1540,sick,-0.494,0.223
1541,weep,-0.408,0.392
1541,inspired,0.500,-0.189
1542,terror,-0.084,0.585
1542,fear,-0.200,0.534
1543,demon,-0.029,0.617
1543,tragic,-0.107,0.601
1544,great,0.531,-0.204
1544,ill,-0.473,0.234
1545,unhappy,-0.443,0.266
1545,rob,-0.031,0.515
1546,poor,-0.538,0.133
1546,strength,0.496,-0.078
1547,advantage,0.490,-0.253
1547,little,-0.428,-0.163
1548,confidence,0.442,-0.467
1548,fierce,0.258,0.429
1549,steal,-0.048,0.593
1549,lucky,0.494,-0.244
1550,healthy,0.362,-0.428
1550,rosy,0.417,-0.288
1551,joyous,0.431,-0.266
1551,melancholy,-0.460,0.049
1552,admirable,0.529,-0.226
1552,life,0.497,-0.209
1553,ill,-0.473,0.234
1553,whip,0.052,0.487
1554,order,0.269,-0.330
1554,desire,0.395,-0.148
1555,poor,-0.538,0.133
1555,worth,0.471,-0.246
1556,laugh,0.368,-0.248
1556,table,-0.289,-0.274
1557,abandoned,-0.503,0.300
1557,hatred,-0.120,0.571
1558,important,0.468,-0.133
1558,little,-0.428,-0.163
1559,splendor,0.519,-0.217
1559,amusing,0.482,-0.100
1560,amaze,0.566,-0.038
1560,surprise,0.411,-0.010
1561,obscene,-0.217,0.488
1561,charming,0.475,-0.180
1562,unhappy,-0.443,0.266
1562,future,0.469,-0.169
1563,brave,0.589,-0.054
1563,rich,0.544,-0.171
1564,generous,0.430,-0.410
1564,water,-0.076,-0.488
1565,intoxicated,-0.239,0.517
1565,dead,-0.467,0.279
1566,millionaire,0.583,-0.111
1566,low,-0.526,-0.059
1567,abandoned,-0.503,0.300
1567,drunken,-0.186,0.479
1568,violence,0.147,0.625
1568,happiness,0.593,-0.158
1569,joy,0.606,-0.111
1569,shining,0.500,-0.146
1570,wrath,0.000,0.617
1570,violent,0.090,0.574
1571,terrible,0.023,0.563
1571,despair,-0.236,0.470
1572,burst,0.267,0.535
1572,loss,-0.395,0.351
1573,dirty,-0.431,0.209
1573,absence,-0.469,0.058
1574,fabulous,0.530,-0.224
1574,confused,-0.300,0.292
1575,mute,-0.438,-0.052
1575,sun,0.271,-0.334
1576,millionaire,0.583,-0.111
1576,thief,-0.061,0.563
1577,marvellous,0.588,-0.046
1577,low,-0.526,-0.059
1578,joy,0.606,-0.111
1578,terror,-0.084,0.585
1579,terrified,-0.094,0.569
1579,fear,-0.200,0.534
1580,chair,-0.331,-0.342
1580,fresh,0.045,-0.442
1581,worse,-0.320,0.446
1581,attitude,0.459,-0.073
1582,furious,0.069,0.633
1582,relieve,0.030,-0.443
1583,monster,0.094,0.569
1583,majesty,0.539,-0.144
1584,worrying,-0.254,0.491
1584,imbecile,-0.349,0.340
1585,magnificent,0.614,-0.221
1585,gigantic,0.561,0.027
1586,alone,-0.448,-0.121
1586,good,0.180,-0.406
1587,admirable,0.529,-0.226
1587,respect,0.325,-0.405
1588,splendor,0.519,-0.217
1588,low,-0.526,-0.059
1589,orange,-0.251,-0.368
1589,fresh,0.045,-0.442
1590,respectability,0.440,-0.318
1590,withdrawn,-0.423,0.127
1591,disrespectful,-0.305,0.463
1591,asleep,-0.306,-0.361
1592,faint,-0.493,0.253
1592,gone,-0.457,-0.049
1593,sleeping,-0.230,-0.437
1593,sleep,-0.203,-0.448
1594,small,-0.395,-0.250
1594,view,0.137,-0.427
1595,little,-0.428,-0.163
1595,ashes,-0.451,-0.042
1596,christmas,0.412,-0.308
1596,mother,0.333,-0.366
1597,discouraged,-0.530,0.050
1597,shining,0.500,-0.146
1598,despair,-0.236,0.470
1598,pen,-0.266,-0.310
1599,marvel,0.616,-0.142
1599,masterpiece,0.522,-0.209
1600,enthusiasm,0.585,-0.086
1600,great,0.531,-0.204
1601,supreme,0.594,-0.068
1601,laugh,0.368,-0.248
1602,monster,0.094,0.569
1602,marry,0.449,-0.096
1603,motionless,-0.411,-0.083
1603,embarrassed,-0.313,0.259
1604,explosion,0.247,0.569
1604,poor,-0.538,0.133
1605,generous,0.430,-0.410
1605,rich,0.544,-0.171
1606,violent,0.090,0.574
1606,terrible,0.023,0.563
1607,holy,0.107,-0.485
1607,paradise,0.420,-0.231
1608,advanced,0.445,-0.151
1608,good,0.180,-0.406
1609,great,0.531,-0.204
1609,talent,0.505,-0.245
1610,honest,0.276,-0.468
1610,true,0.367,-0.319
1611,truth,0.321,-0.402
1611,mother,0.333,-0.366
1612,happiness,0.593,-0.158
1612,love,0.383,-0.341
1613,lose,-0.408,0.291
1613,short,-0.461,0.055
1614,scrap,-0.485,0.124
1614,paper,-0.320,-0.283
1615,strong,0.608,-0.112
1615,superior,0.562,-0.063
1616,pleasure,0.465,-0.144
1616,purpose,0.370,-0.181
1617,hideous,-0.209,0.461
1617,money,0.459,-0.160
1618,weak,-0.612,0.034
1618,simple,-0.235,-0.374
1619,great,0.531,-0.204
1619,alone,-0.448,-0.121
1620,joy,0.606,-0.111
1620,fear,-0.200,0.534
1621,magnificent,0.614,-0.221
1621,magnificence,0.602,0.013
1622,afraid,-0.297,0.533
1622,insignificant,-0.580,0.152
1623,truth,0.321,-0.402
1623,blazing,0.406,0.215
1624,insulting,-0.104,0.524
1624,gently,-0.011,-0.476
1625,leading,0.584,-0.078
1625,poorly,-0.373,0.376
1626,poor,-0.538,0.133
1626,hating,-0.103,0.519
1627,worse,-0.320,0.446
1627,criticise,-0.152,0.445
1628,great,0.531,-0.204
1628,fool,-0.395,0.272
1629,wealthy,0.506,-0.248
1629,gold,0.446,-0.181
1630,gone,-0.457,-0.049
1630,fresh,0.045,-0.442
1631,gun,0.179,0.554
1631,forgotten,-0.466,0.027
1632,calm,-0.162,-0.556
1632,monster,0.094,0.569
1633,masterpiece,0.522,-0.209
1633,truth,0.321,-0.402
1634,mistaken,-0.330,0.344
1634,recognized,0.374,-0.288
1635,close,-0.390,-0.025
1635,excuse,-0.168,0.315
1636,dead,-0.467,0.279
1636,honest,0.276,-0.468
1637,joy,0.606,-0.111
1637,little,-0.428,-0.163
1638,violent,0.090,0.574
1638,beaten,-0.213,0.530
1639,great,0.531,-0.204
1639,desperate,-0.162,0.530
1640,audacity,0.552,0.005
1640,devil,0.103,0.526
1641,respectful,0.397,-0.391
1641,enormous,0.446,0.002
1642,gun,0.179,0.554
1642,feeble,-0.559,0.080
1643,sadness,-0.568,0.164
1643,lose,-0.408,0.291
1644,uneasy,-0.254,0.340
1644,air,-0.110,-0.386
1645,useless,-0.527,0.202
1645,dead,-0.467,0.279
1646,fatality,-0.007,0.526
1646,money,0.459,-0.160
1647,little,-0.428,-0.163
1647,remembered,0.191,-0.412
1648,peace,0.136,-0.550
1648,reassured,0.040,-0.472
1649,weary,-0.473,0.058
1649,short,-0.461,0.055
1650,asleep,-0.306,-0.361
1650,book,0.088,-0.414
1651,great,0.531,-0.204
1651,wild,0.289,0.438
1652,gigantic,0.561,0.027
1652,low,-0.526,-0.059
1653,small,-0.395,-0.250
1653,reality,0.286,-0.288
1654,together,0.249,-0.338
1654,darkness,-0.209,0.355
1655,closed,-0.422,-0.051
1655,brush,-0.345,-0.168
1656,threatened,-0.124,0.613
1656,suffering,-0.326,0.487
1657,honest,0.276,-0.468
1657,stress,-0.131,0.465
1658,disagreeable,-0.393,0.416
1658,waste,-0.453,0.325
1659,youth,0.440,-0.232
1659,eternity,0.439,-0.160
1660,opportunity,0.576,-0.134
1660,little,-0.428,-0.163
1661,hit,0.203,0.496
1661,engaged,0.466,-0.163
1662,lucky,0.494,-0.244
1662,less,-0.520,-0.026
1663,great,0.531,-0.204
1663,dead,-0.467,0.279
1664,assassination,0.021,0.607
1664,empire,0.525,0.042
1665,stabbed,-0.104,0.595
1665,grandeur,0.578,-0.060
1666,horrible,-0.117,0.552
1666,madness,-0.095,0.493
1667,sadness,-0.568,0.164
1667,hideous,-0.209,0.461
1668,hell,0.008,0.638
1668,terrible,0.023,0.563
1669,losing,-0.323,0.423
1669,frightful,-0.098,0.445
1670,sinister,0.061,0.548
1670,melancholy,-0.460,0.049
1671,powerful,0.695,-0.016
1671,monstrous,0.117,0.605
1672,violently,0.055,0.600
1672,tremble,-0.061,0.489
1673,life,0.497,-0.209
1673,memorable,0.418,-0.299
1674,wild,0.289,0.438
1674,kind,0.169,-0.476
1675,poor,-0.538,0.133
1675,vague,-0.495,0.034
1676,confidence,0.442,-0.467
1676,tranquil,-0.091,-0.588
1677,frail,-0.514,0.044
1677,sleep,-0.203,-0.448
1678,joy,0.606,-0.111
1678,happiness,0.593,-0.158
1679,fortune,0.592,-0.133
1679,happy,0.558,-0.188
1680,shy,-0.542,-0.096
1680,youth,0.440,-0.232
1681,great,0.531,-0.204
1681,passion,0.516,0.005
1682,life,0.497,-0.209
1682,love,0.383,-0.341
1683,died,-0.292,0.443
1683,kind,0.169,-0.476
1684,poor,-0.538,0.133
1684,charming,0.475,-0.180
1685,sorrow,-0.593,0.127
1685,irresistible,0.565,0.010
1686,orphan,-0.497,0.173
1686,secure,0.413,-0.314
1687,communication,0.228,-0.306
1687,floor,-0.345,-0.146
1688,rest,-0.101,-0.532
1688,christmas,0.412,-0.308
1689,happy,0.558,-0.188
1689,beaten,-0.213,0.530
1690,evil,-0.040,0.560
1690,misery,-0.482,0.157
1691,life,0.497,-0.209
1691,mother,0.333,-0.366
1692,joy,0.606,-0.111
1692,love,0.383,-0.341
1693,triumphant,0.726,-0.072
1693,disgust,-0.224,0.506
1694,strong,0.608,-0.112
1694,divine,0.521,-0.237
1695,alone,-0.448,-0.121
1695,little,-0.428,-0.163
1696,leading,0.584,-0.078
1696,poor,-0.538,0.133
1697,great,0.531,-0.204
1697,wretch,-0.330,0.437
1698,deaf,-0.486,0.091
1698,gossip,-0.221,0.408
1699,terror,-0.084,0.585
1699,recognized,0.374,-0.288
1700,alarm,0.197,0.459
1700,six,-0.331,-0.248
1701,terrified,-0.094,0.569
1701,good,0.180,-0.406
1702,thread,-0.289,-0.336
1702,big,0.418,-0.144
1703,engaged,0.466,-0.163
1703,charity,0.143,-0.450
1704,experienced,0.488,-0.100
1704,startling,0.491,0.018
1705,rag,-0.485,-0.025
1705,mad,-0.123,0.451
1706,raise,0.472,-0.140
1706,force,0.468,0.109
1707,lose,-0.408,0.291
1707,reassured,0.040,-0.472
1708,low,-0.526,-0.059
1708,ill,-0.473,0.234
1709,sinister,0.061,0.548
1709,chair,-0.331,-0.342
1710,fatigue,-0.391,0.142
1710,falling,-0.186,0.356
1711,persons,0.153,-0.400
1711,distinguished,0.393,-0.158
1712,formidable,0.462,0.009
1712,view,0.137,-0.427
1713,dead,-0.467,0.279
1713,natural,-0.020,-0.520
1714,spite,-0.294,0.365
1714,little,-0.428,-0.163
1715,true,0.367,-0.319
1715,deserted,-0.388,0.223
1716,absent,-0.572,0.025
1716,youth,0.440,-0.232
1717,trouble,-0.068,0.476
1717,precious,0.371,-0.292
1718,useless,-0.527,0.202
1718,dream,-0.117,-0.493
1719,beloved,0.438,-0.253
1719,melancholy,-0.460,0.049
1720,love,0.383,-0.341
1720,holy,0.107,-0.485
1721,false,-0.423,0.198
1721,wrong,-0.203,0.387
1722,great,0.531,-0.204
1722,life,0.497,-0.209
1723,leading,0.584,-0.078
1723,safe,0.293,-0.410
1724,dead,-0.467,0.279
1724,wild,0.289,0.438
1725,lost,-0.327,0.315
1725,strategy,0.440,-0.017
1726,betrayed,-0.199,0.451
1726,suspicious,-0.106,0.417
1727,closed,-0.422,-0.051
1727,today,-0.040,-0.361
1728,fail,-0.374,0.273
1728,good,0.180,-0.406
1729,sinister,0.061,0.548
1729,leader,0.513,-0.166
1730,advantage,0.490,-0.253
1730,lucky,0.494,-0.244
1731,deserted,-0.388,0.223
1731,moonlight,0.003,-0.431
1732,vexed,-0.110,0.483
1732,aroused,0.440,0.168
1733,danger,0.136,0.577
1733,order,0.269,-0.330
1734,wild,0.289,0.438
1734,little,-0.428,-0.163
1735,hope,0.298,-0.425
1735,wit,0.363,-0.248
1736,branch,-0.303,-0.241
1736,retarded,-0.362,0.103
1737,reassured,0.040,-0.472
1737,good,0.180,-0.406
1738,progress,0.530,-0.161
1738,forward,0.325,-0.320
1739,effort,0.490,0.064
1739,blind,-0.467,0.139
1740,today,-0.040,-0.361
1740,waiting,-0.328,0.071
1741,popular,0.440,-0.144
1741,survive,0.453,0.038
1742,great,0.531,-0.204
1742,gardens,-0.153,-0.413
1743,revolution,0.366,0.350
1743,clearness,0.235,-0.390
1744,little,-0.428,-0.163
1744,abruptly,0.063,0.396
1745,wait,-0.467,-0.040
1745,lying,-0.180,0.344
1746,mournful,-0.413,0.178
1746,acquainted,0.230,-0.386
1747,despair,-0.236,0.470
1747,fall,-0.288,0.330
1748,low,-0.526,-0.059
1748,solitary,-0.448,-0.016
1749,gloomy,-0.393,0.213
1749,forming,0.256,-0.261
1750,colossal,0.480,0.006
1750,wretched,-0.378,0.292
1751,peril,-0.014,0.607
1751,hope,0.298,-0.425
1752,tree,-0.140,-0.389
1752,thing,-0.332,-0.165
1753,silent,-0.354,-0.245
1753,dilapidated,-0.234,0.268
1754,shadow,-0.421,0.020
1754,eyes,-0.025,-0.343
1755,less,-0.520,-0.026
1755,recognized,0.374,-0.288
1756,view,0.137,-0.427
1756,together,0.249,-0.338
1757,advancing,0.491,-0.223
1757,easy,-0.056,-0.480
1758,mistake,-0.393,0.253
1758,frightful,-0.098,0.445
1759,terrible,0.023,0.563
1759,life,0.497,-0.209
1760,incredible,0.610,-0.037
1760,death,-0.149,0.490
1761,dirty,-0.431,0.209
1761,rubbish,-0.416,0.172
1762,abandon,-0.399,0.326
1762,strength,0.496,-0.078
1763,despairing,-0.255,0.462
1763,illuminate,0.475,-0.180
1764,energy,0.595,-0.150
1764,supreme,0.594,-0.068
1765,rest,-0.101,-0.532
1765,contented,0.409,-0.171
1766,afraid,-0.297,0.533
1766,weep,-0.408,0.392
1767,hurt,-0.239,0.496
1767,raise,0.472,-0.140
1768,low,-0.526,-0.059
1768,crying,-0.287,0.379
1769,great,0.531,-0.204
1769,lucky,0.494,-0.244
1770,terror,-0.084,0.585
1770,violent,0.090,0.574
1771,melancholy,-0.460,0.049
1771,little,-0.428,-0.163
1772,mutilated,-0.170,0.561
1772,gloom,-0.448,0.185
1773,tragic,-0.107,0.601
1773,ruin,-0.368,0.319
1774,wild,0.289,0.438
1774,natural,-0.020,-0.520
1775,blind,-0.467,0.139
1775,noise,-0.018,0.433
1776,furious,0.069,0.633
1776,calm,-0.162,-0.556
1777,burst,0.267,0.535
1777,horrible,-0.117,0.552
1778,sky,0.029,-0.519
1778,deserted,-0.388,0.223
1779,faint,-0.493,0.253
1779,died,-0.292,0.443
1780,poor,-0.538,0.133
1780,asleep,-0.306,-0.361
1781,fear,-0.200,0.534
1781,less,-0.520,-0.026
1782,great,0.531,-0.204
1782,tiny,-0.427,-0.210
1783,sinister,0.061,0.548
1783,horror,-0.069,0.517
1784,terrible,0.023,0.563
1784,dead,-0.467,0.279
1785,terror,-0.084,0.585
1785,ruin,-0.368,0.319
1786,horrible,-0.117,0.552
1786,radiant,0.507,-0.119
1787,freedom,0.548,-0.292
1787,calm,-0.162,-0.556
1788,faint,-0.493,0.253
1788,vague,-0.495,0.034
1789,distrust,-0.300,0.426
1789,tremor,-0.071,0.514
1790,sleeping,-0.230,-0.437
1790,gently,-0.011,-0.476
1791,low,-0.526,-0.059
1791,hasty,-0.027,0.488
1792,violently,0.055,0.600
1792,fatal,-0.081,0.508
1793,weak,-0.612,0.034
1793,life,0.497,-0.209
1794,terrified,-0.094,0.569
1794,earn,0.540,-0.065
1795,trembling,-0.134,0.449
1795,lame,-0.425,0.183
1796,frightened,-0.199,0.459
1796,alarming,0.100,0.487
1797,lucky,0.494,-0.244
1797,recognized,0.374,-0.288
1798,bed,-0.230,-0.308
1798,garden,-0.027,-0.383
1799,bright,0.433,-0.250
1799,advanced,0.445,-0.151
1800,dangerous,0.086,0.658
1800,goodness,0.303,-0.453
1801,crippled,-0.491,0.227
1801,recommendation,0.270,-0.368
1802,blessing,0.318,-0.460
1802,life,0.497,-0.209
1803,wonderful,0.605,-0.136
1803,joy,0.606,-0.111
1804,honest,0.276,-0.468
1804,good,0.180,-0.406
1805,less,-0.520,-0.026
1805,rosy,0.417,-0.288
1806,father,0.310,-0.327
1806,bad,-0.219,0.352
1807,jail,-0.027,0.567
1807,deathbed,-0.288,0.421
1808,powerful,0.695,-0.016
1808,intelligence,0.486,-0.164
1809,honorable,0.427,-0.381
1809,prince,0.444,-0.290
1810,abduction,0.141,0.662
1810,dead,-0.467,0.279
1811,burst,0.267,0.535
1811,died,-0.292,0.443
1812,suspect,-0.057,0.438
1812,coach,0.391,0.136
1813,great,0.531,-0.204
1813,stolen,-0.241,0.341
1814,wonderful,0.605,-0.136
1814,rage,0.091,0.577
1815,tenderness,0.020,-0.485
1815,little,-0.428,-0.163
1816,wealthy,0.506,-0.248
1816,hit,0.203,0.496
1817,beggar,-0.454,0.104
1817,alone,-0.448,-0.121
1818,fantastic,0.567,-0.190
1818,horrible,-0.117,0.552
1819,death,-0.149,0.490
1819,recognized,0.374,-0.288
1820,foiled,-0.404,0.156
1820,silent,-0.354,-0.245
1821,fall,-0.288,0.330
1821,noise,-0.018,0.433
1822,success,0.758,-0.050
1822,dangerous,0.086,0.658
1823,secure,0.413,-0.314
1823,remembered,0.191,-0.412
1824,afraid,-0.297,0.533
1824,liberty,0.499,-0.248
1825,sadness,-0.568,0.164
1825,depression,-0.418,0.342
1826,honest,0.276,-0.468
1826,uncertainty,-0.378,0.302
1827,kill,0.158,0.638
1827,arrest,0.039,0.567
1828,brilliant,0.560,-0.248
1828,positively,0.516,-0.227
1829,powerful,0.695,-0.016
1829,lose,-0.408,0.291
1830,leading,0.584,-0.078
1830,water,-0.076,-0.488
1831,wild,0.289,0.438
1831,blind,-0.467,0.139
1832,monstrous,0.117,0.605
1832,happy,0.558,-0.188
1833,success,0.758,-0.050
1833,energetic,0.639,0.020
1834,short,-0.461,0.055
1834,cry,-0.299,0.343
1835,war,0.113,0.626
1835,rage,0.091,0.577
1836,confidence,0.442,-0.467
1836,hunter,0.277,0.383
1837,weak,-0.612,0.034
1837,waste,-0.453,0.325
1838,perfect,0.493,-0.351
1838,great,0.531,-0.204
1839,disorder,-0.245,0.484
1839,lose,-0.408,0.291
1840,intelligent,0.493,-0.258
1840,low,-0.526,-0.059
1841,robber,-0.066,0.451
1841,view,0.137,-0.427
1842,cheered,0.467,-0.157
1842,smiling,0.415,-0.219
1843,ascend,0.447,-0.143
1843,peaceable,-0.072,-0.454
1844,dull,-0.562,-0.054
1844,tiny,-0.427,-0.210
1845,wonderfully,0.590,-0.146
1845,calm,-0.162,-0.556
1846,little,-0.428,-0.163
1846,sheet,-0.330,-0.189
1847,terrified,-0.094,0.569
1847,mournful,-0.413,0.178
1848,experienced,0.488,-0.100
1848,vague,-0.495,0.034
1849,monstrous,0.117,0.605
1849,grow,0.446,-0.209
1850,beloved,0.438,-0.253
1850,closed,-0.422,-0.051
1851,rest,-0.101,-0.532
1851,smiled,0.264,-0.303
1852,emptiness,-0.546,-0.005
1852,vagueness,-0.460,0.120
1853,peace,0.136,-0.550
1853,terrible,0.023,0.563
1854,life,0.497,-0.209
1854,death,-0.149,0.490
1855,saint,0.171,-0.397
1855,proper,0.243,-0.333
1856,order,0.269,-0.330
1856,branch,-0.303,-0.241
1857,devil,0.103,0.526
1857,chased,-0.152,0.444
1858,rosary,-0.070,-0.472
1858,command,0.355,0.268
1859,holy,0.107,-0.485
1859,adoration,0.437,-0.132
1860,glorification,0.409,-0.190
1860,common,-0.260,-0.337
1861,hostile,0.006,0.484
1861,christ,0.326,-0.186
1862,sleep,-0.203,-0.448
1862,recreation,0.382,-0.198
1863,suffer,-0.187,0.575
1863,poverty,-0.434,0.310
1864,low,-0.526,-0.059
1864,reign,0.454,-0.159
1865,cheerfulness,0.504,-0.124
1865,power,0.518,-0.022
1866,sister,0.168,-0.420
1866,prayer,0.062,-0.368
1867,great,0.531,-0.204
1867,torture,0.029,0.541
1868,life,0.497,-0.209
1868,passion,0.516,0.005
1869,loss,-0.395,0.351
1869,grow,0.446,-0.209
1870,blessed,0.240,-0.440
1870,greatly,0.497,-0.021
1871,praised,0.356,-0.357
1871,holy,0.107,-0.485
1872,good,0.180,-0.406
1872,grace,0.081,-0.430
1873,love,0.383,-0.341
1873,alone,-0.448,-0.121
1874,tragic,-0.107,0.601
1874,grand,0.594,-0.106
1875,cemetery,-0.222,0.411
1875,mediocre,-0.419,0.198
1876,worse,-0.320,0.446
1876,frightful,-0.098,0.445
1877,culprit,-0.255,0.431
1877,mother,0.333,-0.366
1878,false,-0.423,0.198
1878,festival,0.437,-0.117
1879,family,0.281,-0.413
1879,remembered,0.191,-0.412
1880,rosy,0.417,-0.288
1880,aggravated,-0.136,0.481
1881,great,0.531,-0.204
1881,dead,-0.467,0.279
1882,wealthy,0.506,-0.248
1882,ecstasy,0.461,0.083
1883,happiness,0.593,-0.158
1883,grand,0.594,-0.106
1884,succeed,0.642,-0.114
1884,felicity,0.515,-0.146
1885,life,0.497,-0.209
1885,water,-0.076,-0.488
1886,charming,0.475,-0.180
1886,greatly,0.497,-0.021
1887,joy,0.606,-0.111
1887,burst,0.267,0.535
1888,dazzling,0.551,0.017
1888,embarrass,-0.227,0.412
1889,smooth,-0.176,-0.500
1889,epic,0.518,-0.097
1890,weeping,-0.359,0.418
1890,memorable,0.418,-0.299
1891,mother,0.333,-0.366
1891,aged,-0.437,0.160
1892,father,0.310,-0.327
1892,accuse,-0.062,0.439
1893,great,0.531,-0.204
1893,rosy,0.417,-0.288
1894,abandoned,-0.503,0.300
1894,hurt,-0.239,0.496
1895,sister,0.168,-0.420
1895,big,0.418,-0.144
1896,little,-0.428,-0.163
1896,beautiful,0.348,-0.186
1897,charming,0.475,-0.180
1897,holy,0.107,-0.485
1898,flowers,-0.021,-0.400
1898,thing,-0.332,-0.165
1899,paradise,0.420,-0.231
1899,lie,-0.242,0.413
1900,weeping,-0.359,0.418
1900,mother,0.333,-0.366
1901,win,0.586,-0.159
1901,completed,0.293,-0.320
1902,luxury,0.479,-0.183
1902,constitute,0.377,-0.312
1903,scrap,-0.485,0.124
1903,silence,-0.375,-0.174
1904,poor,-0.538,0.133
1904,chastisement,-0.031,0.490
1905,danger,0.136,0.577
1905,fear,-0.200,0.534
1906,pillow,-0.317,-0.387
1906,privilege,0.465,-0.151
1907,terror,-0.084,0.585
1907,greatest,0.539,-0.145
1908,joy,0.606,-0.111
1908,life,0.497,-0.209
1909,great,0.531,-0.204
1909,respect,0.325,-0.405
1910,fortune,0.592,-0.133
1910,dead,-0.467,0.279
1911,eternal,0.381,-0.304
1911,alone,-0.448,-0.121
1912,perfect,0.493,-0.351
1912,calmness,-0.049,-0.591
1913,lifeless,-0.552,0.202
1913,corpse,-0.321,0.390
1914,virtue,0.406,-0.312
1914,severe,0.043,0.411
1915,celebrate,0.638,-0.040
1915,poor,-0.538,0.133
1916,magnificent,0.614,-0.221
1916,handsome,0.374,-0.205
1917,less,-0.520,-0.026
1917,love,0.383,-0.341
1918,order,0.269,-0.330
1918,second,-0.325,-0.203
1919,penniless,-0.608,0.172
1919,great,0.531,-0.204
1920,destroyed,-0.293,0.465
1920,empire,0.525,0.042
1921,mother,0.333,-0.366
1921,recreation,0.382,-0.198
1922,death,-0.149,0.490
1922,holy,0.107,-0.485
1923,detest,-0.070,0.508
1923,fierce,0.258,0.429
1924,prince,0.444,-0.290
1924,delighted,0.430,-0.196
1925,frightening,0.126,0.602
1925,raise,0.472,-0.140
1926,thief,-0.061,0.563
1926,virtue,0.406,-0.312
1927,gigantic,0.561,0.027
1927,shadow,-0.421,0.020
1928,divine,0.521,-0.237
1928,six,-0.331,-0.248
1929,excellent,0.543,-0.264
1929,merry,0.540,-0.176
1930,mother,0.333,-0.366
1930,blind,-0.467,0.139
1931,wealthy,0.506,-0.248
1931,charming,0.475,-0.180
1932,nature,0.130,-0.470
1932,smallest,-0.454,0.032
1933,sister,0.168,-0.420
1933,laugh,0.368,-0.248
1934,life,0.497,-0.209
1934,inanimate,-0.479,-0.099
1935,great,0.531,-0.204
1935,frightful,-0.098,0.445
1936,chosen,0.398,-0.285
1936,unprofitable,-0.432,0.146
1937,entirety,0.377,-0.271
1937,view,0.137,-0.427
1938,low,-0.526,-0.059
1938,gray,-0.473,-0.133
1939,lesser,-0.420,-0.167
1939,closed,-0.422,-0.051
1940,grand,0.594,-0.106
1940,unequal,-0.438,0.217
1941,little,-0.428,-0.163
1941,prison,-0.115,0.402
1942,famous,0.615,-0.095
1942,holy,0.107,-0.485
1943,revolution,0.366,0.350
1943,engaged,0.466,-0.163
1944,pleasure,0.465,-0.144
1944,amused,0.455,-0.077
1945,charming,0.475,-0.180
1945,youth,0.440,-0.232
1946,great,0.531,-0.204
1946,prince,0.444,-0.290
1947,aged,-0.437,0.160
1947,silent,-0.354,-0.245
1948,poor,-0.538,0.133
1948,bored,-0.552,0.009
1949,honor,0.497,-0.211
1949,love,0.383,-0.341
1950,truth,0.321,-0.402
1950,adoration,0.437,-0.132
1951,famous,0.615,-0.095
1951,father,0.310,-0.327
1952,holy,0.107,-0.485
1952,satisfy,0.470,-0.057
1953,mother,0.333,-0.366
1953,outrage,-0.098,0.450
1954,rest,-0.101,-0.532
1954,king,0.463,0.020
1955,sacred,0.368,-0.311
1955,general,0.414,-0.237
1956,progress,0.530,-0.161
1956,favorable,0.376,-0.397
1957,dead,-0.467,0.279
1957,nature,0.130,-0.470
1958,aching,-0.151,0.579
1958,die,-0.281,0.512
1959,extraordinary,0.603,-0.167
1959,education,0.336,-0.427
1960,insult,-0.129,0.524
1960,respect,0.325,-0.405
1961,superhuman,0.557,-0.039
1961,vacuum,-0.496,-0.100
1962,leading,0.584,-0.078
1962,liberty,0.499,-0.248
1963,encounter,0.415,-0.117
1963,common,-0.260,-0.337
1964,ill,-0.473,0.234
1964,truth,0.321,-0.402
1965,great,0.531,-0.204
1965,relaxed,-0.100,-0.552
1966,wonderful,0.605,-0.136
1966,splendor,0.519,-0.217
1967,vigorous,0.594,-0.055
1967,horrors,-0.116,0.556
1968,magnificent,0.614,-0.221
1968,diamonds,0.602,-0.164
1969,tragic,-0.107,0.601
1969,terrifies,-0.006,0.593
1970,chosen,0.398,-0.285
1970,ecstasy,0.461,0.083
1971,monstrous,0.117,0.605
1971,infidelity,-0.164,0.503
1972,poor,-0.538,0.133
1972,pity,-0.497,0.159
1973,water,-0.076,-0.488
1973,six,-0.331,-0.248
1974,low,-0.526,-0.059
1974,lie,-0.242,0.413
1975,violence,0.147,0.625
1975,dead,-0.467,0.279
1976,unfortunate,-0.440,0.287
1976,family,0.281,-0.413
1977,progress,0.530,-0.161
1977,astonishing,0.548,-0.027
1978,dream,-0.117,-0.493
1978,corpse,-0.321,0.390
1979,divine,0.521,-0.237
1979,honest,0.276,-0.468
1980,kill,0.158,0.638
1980,war,0.113,0.626
1981,combat,0.308,0.396
1981,eternal,0.381,-0.304
1982,destroy,0.079,0.634
1982,truth,0.321,-0.402
1983,unhealthy,-0.375,0.300
1983,formidable,0.462,0.009
1984,low,-0.526,-0.059
1984,virtue,0.406,-0.312
1985,die,-0.281,0.512
1985,rich,0.544,-0.171
1986,poor,-0.538,0.133
1986,sick,-0.494,0.223
1987,respectful,0.397,-0.391
1987,respects,0.350,-0.310
1988,grand,0.594,-0.106
1988,liberty,0.499,-0.248
1989,intelligent,0.493,-0.258
1989,intelligence,0.486,-0.164
1990,love,0.383,-0.341
1990,alarming,0.100,0.487
1991,majestic,0.627,-0.148
