T,power,danger,structure,coverage
120900,-0.00337,-0.09115,-0.00682,0.310
121000,-0.00398,-0.09079,-0.00673,0.310
121100,-0.00288,-0.09105,-0.00667,0.310
121200,-0.00211,-0.09203,-0.00721,0.310
121300,-0.00255,-0.09309,-0.00729,0.309
121400,-0.00251,-0.09314,-0.00710,0.309
121500,-0.00261,-0.09340,-0.00721,0.308
121600,-0.00211,-0.09349,-0.00768,0.308
121700,-0.00167,-0.09342,-0.00758,0.307
121800,-0.00131,-0.09464,-0.00789,0.307
121900,-0.00083,-0.09600,-0.00812,0.307
122000,-0.00105,-0.09571,-0.00829,0.307
122100,-0.00051,-0.09589,-0.00872,0.307
122200,-0.00083,-0.09647,-0.00904,0.307
122300,-0.00056,-0.09699,-0.00926,0.307
122400,-0.00173,-0.09738,-0.00934,0.307
122500,-0.00173,-0.09813,-0.00951,0.307
122600,-0.00147,-0.09884,-0.00966,0.308
122700,-0.00150,-0.09877,-0.00953,0.309
122800,0.00089,-0.09847,-0.00982,0.309
122900,0.00149,-0.09894,-0.01008,0.309
123000,0.00286,-0.09880,-0.00995,0.310
123100,0.00245,-0.09874,-0.01035,0.311
123200,0.00404,-0.09876,-0.01041,0.311
123300,0.00441,-0.09832,-0.01040,0.312
123400,0.00294,-0.09891,-0.01051,0.314
123500,0.00241,-0.09962,-0.01086,0.314
123600,0.00417,-0.10016,-0.01077,0.315
123700,0.00426,-0.10065,-0.01048,0.316
123800,0.00442,-0.10077,-0.01080,0.316
123900,0.00421,-0.10110,-0.01082,0.316
124000,0.00442,-0.10163,-0.01073,0.315
124100,0.00431,-0.10198,-0.01121,0.315
124200,0.00516,-0.10178,-0.01137,0.316
124300,0.00518,-0.10267,-0.01133,0.316
124400,0.00684,-0.10362,-0.01135,0.315
124500,0.00815,-0.10229,-0.01138,0.315
124600,0.00800,-0.10161,-0.01181,0.316
124700,0.00682,-0.10038,-0.01173,0.318
124800,0.00587,-0.10114,-0.01160,0.318
124900,0.00620,-0.10090,-0.01157,0.317
125000,0.00744,-0.10016,-0.01173,0.317
125100,0.00711,-0.10069,-0.01194,0.317
125200,0.00663,-0.10096,-0.01154,0.318
125300,0.00574,-0.10096,-0.01153,0.317
125400,0.00600,-0.10111,-0.01151,0.318
125500,0.00705,-0.10084,-0.01159,0.318
125600,0.00806,-0.10061,-0.01120,0.319
125700,0.00965,-0.09986,-0.01116,0.318
125800,0.00888,-0.09973,-0.01119,0.319
125900,0.00935,-0.09947,-0.01148,0.319
126000,0.00888,-0.10067,-0.01129,0.320
126100,0.00876,-0.10006,-0.01134,0.319
126200,0.00930,-0.10031,-0.01155,0.320
126300,0.00917,-0.10061,-0.01153,0.321
126400,0.00916,-0.09978,-0.01158,0.320
126500,0.00952,-0.10186,-0.01173,0.321
126600,0.00914,-0.10330,-0.01186,0.320
126700,0.00776,-0.10305,-0.01145,0.321
126800,0.00756,-0.10385,-0.01116,0.321
126900,0.00780,-0.10490,-0.01121,0.321
127000,0.00776,-0.10510,-0.01106,0.320
127100,0.00761,-0.10499,-0.01121,0.319
127200,0.00784,-0.10530,-0.01108,0.319
127300,0.00806,-0.10635,-0.01099,0.319
127400,0.00778,-0.10636,-0.01074,0.319
127500,0.00761,-0.10569,-0.00995,0.319
127600,0.00694,-0.10637,-0.00985,0.319
127700,0.00668,-0.10656,-0.00991,0.320
127800,0.00713,-0.10709,-0.01019,0.320
127900,0.00746,-0.10703,-0.01026,0.321
128000,0.00652,-0.10994,-0.00981,0.320
128100,0.00573,-0.11010,-0.01021,0.318
128200,0.00503,-0.11023,-0.01007,0.320
128300,0.00444,-0.11024,-0.01001,0.320
128400,0.00527,-0.11055,-0.00974,0.321
128500,0.00553,-0.11094,-0.00928,0.321
128600,0.00628,-0.11099,-0.00878,0.321
128700,0.00578,-0.11146,-0.00900,0.322
128800,0.00561,-0.11124,-0.00864,0.322
128900,0.00459,-0.11134,-0.00838,0.322
129000,0.00416,-0.11176,-0.00830,0.322
129100,0.00330,-0.11184,-0.00798,0.322
129200,0.00300,-0.11158,-0.00783,0.322
129300,0.00314,-0.11099,-0.00815,0.322
129400,0.00313,-0.11120,-0.00832,0.322
129500,0.00380,-0.11159,-0.00868,0.323
129600,0.00379,-0.11236,-0.00875,0.323
129700,0.00341,-0.11239,-0.00854,0.323
129800,0.00271,-0.11231,-0.00840,0.323
129900,0.00120,-0.11239,-0.00805,0.323
130000,0.00234,-0.11267,-0.00794,0.322
130100,0.00216,-0.11374,-0.00804,0.322
130200,0.00291,-0.11294,-0.00837,0.322
130300,0.00245,-0.11306,-0.00869,0.322
130400,0.00362,-0.11354,-0.00880,0.322
130500,0.00534,-0.11372,-0.00929,0.322
130600,0.00746,-0.11492,-0.00929,0.322
130700,0.00699,-0.11449,-0.00930,0.321
130800,0.00714,-0.11459,-0.00891,0.321
130900,0.00782,-0.11394,-0.00864,0.321
131000,0.01020,-0.11610,-0.00841,0.322
131100,0.01050,-0.11550,-0.00860,0.323
131200,0.01144,-0.11519,-0.00835,0.323
131300,0.01254,-0.11512,-0.00826,0.323
131400,0.01317,-0.11592,-0.00811,0.323
131500,0.01295,-0.11545,-0.00792,0.323
131600,0.01351,-0.11485,-0.00770,0.323
131700,0.01406,-0.11459,-0.00778,0.323
131800,0.01410,-0.11479,-0.00757,0.323
131900,0.01408,-0.11429,-0.00742,0.324
132000,0.01413,-0.11463,-0.00698,0.323
132100,0.01398,-0.11424,-0.00677,0.323
132200,0.01439,-0.11317,-0.00670,0.323
132300,0.01570,-0.11358,-0.00669,0.325
132400,0.01684,-0.11271,-0.00679,0.325
132500,0.01703,-0.11330,-0.00635,0.326
132600,0.01793,-0.11337,-0.00622,0.325
132700,0.01738,-0.11365,-0.00635,0.325
132800,0.01558,-0.11441,-0.00584,0.325
132900,0.01555,-0.11404,-0.00553,0.326
133000,0.01474,-0.11479,-0.00530,0.326
133100,0.01577,-0.11515,-0.00504,0.324
133200,0.01599,-0.11512,-0.00490,0.325
133300,0.01660,-0.11504,-0.00494,0.324
133400,0.01708,-0.11499,-0.00472,0.324
133500,0.01768,-0.11513,-0.00439,0.324
133600,0.01665,-0.11521,-0.00463,0.323
133700,0.01784,-0.11553,-0.00501,0.322
133800,0.01779,-0.11594,-0.00489,0.322
133900,0.01813,-0.11651,-0.00493,0.321
134000,0.01885,-0.11613,-0.00479,0.322
134100,0.01939,-0.11669,-0.00468,0.321
134200,0.01867,-0.11697,-0.00439,0.322
134300,0.01914,-0.11780,-0.00426,0.322
134400,0.01896,-0.11921,-0.00420,0.322
134500,0.01795,-0.12145,-0.00413,0.322
134600,0.01807,-0.12329,-0.00429,0.322
134700,0.01896,-0.12418,-0.00422,0.321
134800,0.01990,-0.12558,-0.00445,0.321
134900,0.02002,-0.12550,-0.00454,0.321
135000,0.01893,-0.12531,-0.00457,0.321
135100,0.01934,-0.12590,-0.00475,0.320
135200,0.01983,-0.12650,-0.00534,0.320
135300,0.02035,-0.12634,-0.00551,0.321
135400,0.02103,-0.12588,-0.00583,0.321
135500,0.02062,-0.12611,-0.00553,0.321
135600,0.02046,-0.12574,-0.00573,0.321
135700,0.02039,-0.12641,-0.00533,0.321
135800,0.02067,-0.12629,-0.00571,0.321
135900,0.02066,-0.12706,-0.00558,0.322
136000,0.02028,-0.12658,-0.00609,0.321
136100,0.02034,-0.12617,-0.00550,0.322
136200,0.01972,-0.12626,-0.00575,0.322
136300,0.02149,-0.12625,-0.00542,0.321
136400,0.02226,-0.12697,-0.00576,0.321
136500,0.02206,-0.12606,-0.00574,0.321
136600,0.02259,-0.12610,-0.00558,0.321
136700,0.02394,-0.12651,-0.00594,0.321
136800,0.02484,-0.12651,-0.00611,0.321
136900,0.02533,-0.12653,-0.00596,0.321
137000,0.02537,-0.12553,-0.00619,0.322
137100,0.02500,-0.12551,-0.00660,0.322
137200,0.02526,-0.12516,-0.00667,0.322
137300,0.02687,-0.12436,-0.00640,0.322
137400,0.02717,-0.12417,-0.00639,0.322
137500,0.02732,-0.12543,-0.00683,0.322
137600,0.02810,-0.12474,-0.00663,0.322
137700,0.02809,-0.12478,-0.00642,0.321
137800,0.02795,-0.12542,-0.00606,0.320
137900,0.02766,-0.12629,-0.00618,0.319
138000,0.02742,-0.12459,-0.00660,0.319
138100,0.02791,-0.12460,-0.00671,0.320
138200,0.02822,-0.12468,-0.00685,0.320
138300,0.02797,-0.12380,-0.00684,0.320
138400,0.02846,-0.12382,-0.00694,0.319
138500,0.02865,-0.12421,-0.00710,0.319
138600,0.02865,-0.12357,-0.00704,0.319
138700,0.02915,-0.12438,-0.00682,0.318
138800,0.02835,-0.12432,-0.00696,0.318
138900,0.02871,-0.12444,-0.00677,0.318
139000,0.02980,-0.12481,-0.00671,0.318
139100,0.03138,-0.12460,-0.00681,0.319
139200,0.03233,-0.12473,-0.00647,0.319
139300,0.03276,-0.12426,-0.00610,0.318
139400,0.03293,-0.12401,-0.00586,0.318
139500,0.03231,-0.12393,-0.00573,0.317
139600,0.03228,-0.12416,-0.00568,0.318
139700,0.03348,-0.12392,-0.00622,0.317
139800,0.03414,-0.12349,-0.00635,0.318
139900,0.03532,-0.12325,-0.00630,0.318
140000,0.03378,-0.12244,-0.00662,0.318
140100,0.03450,-0.12129,-0.00609,0.318
140200,0.03511,-0.12192,-0.00589,0.318
140300,0.03436,-0.12061,-0.00587,0.319
140400,0.03347,-0.12064,-0.00574,0.318
140500,0.03237,-0.12125,-0.00558,0.317
140600,0.03178,-0.12068,-0.00582,0.316
140700,0.03178,-0.12045,-0.00593,0.316
140800,0.03237,-0.12093,-0.00622,0.316
140900,0.03231,-0.12186,-0.00602,0.315
141000,0.03022,-0.12141,-0.00622,0.314
141100,0.02884,-0.12201,-0.00584,0.314
141200,0.02761,-0.12226,-0.00533,0.314
141300,0.02700,-0.12216,-0.00541,0.315
141400,0.02559,-0.12104,-0.00561,0.315
141500,0.02520,-0.12162,-0.00551,0.316
141600,0.02494,-0.12145,-0.00532,0.316
141700,0.02431,-0.12094,-0.00528,0.316
141800,0.02435,-0.12099,-0.00535,0.316
141900,0.02420,-0.12138,-0.00526,0.315
142000,0.02469,-0.12125,-0.00531,0.316
142100,0.02530,-0.12176,-0.00535,0.315
142200,0.02592,-0.12201,-0.00528,0.314
142300,0.02598,-0.12156,-0.00540,0.313
142400,0.02536,-0.12248,-0.00518,0.312
142500,0.02532,-0.12156,-0.00536,0.312
142600,0.02523,-0.12080,-0.00529,0.311
142700,0.02495,-0.12039,-0.00519,0.311
142800,0.02491,-0.11982,-0.00562,0.311
142900,0.02450,-0.11975,-0.00597,0.311
143000,0.02415,-0.11895,-0.00626,0.311
143100,0.02392,-0.11934,-0.00626,0.311
143200,0.02317,-0.11938,-0.00649,0.310
143300,0.02240,-0.11932,-0.00651,0.311
143400,0.02341,-0.11927,-0.00666,0.310
143500,0.02264,-0.11870,-0.00657,0.310
143600,0.02196,-0.11844,-0.00630,0.311
143700,0.02147,-0.11867,-0.00621,0.311
143800,0.02194,-0.11782,-0.00629,0.311
143900,0.02153,-0.11711,-0.00603,0.312
144000,0.02112,-0.11677,-0.00589,0.311
144100,0.02037,-0.11586,-0.00572,0.312
144200,0.02092,-0.11580,-0.00601,0.311
144300,0.02172,-0.11487,-0.00600,0.310
144400,0.02075,-0.11443,-0.00617,0.309
144500,0.02161,-0.11365,-0.00663,0.309
144600,0.02125,-0.11379,-0.00653,0.307
144700,0.02085,-0.11466,-0.00654,0.307
144800,0.02043,-0.11418,-0.00649,0.306
144900,0.02012,-0.11368,-0.00659,0.307
145000,0.02160,-0.11505,-0.00658,0.307
145100,0.02201,-0.11529,-0.00648,0.308
145200,0.02158,-0.11436,-0.00617,0.309
145300,0.02143,-0.11395,-0.00608,0.309
145400,0.02060,-0.11367,-0.00573,0.309
145500,0.02051,-0.11326,-0.00624,0.310
145600,0.02001,-0.11264,-0.00633,0.310
145700,0.01891,-0.11260,-0.00651,0.310
145800,0.01935,-0.11308,-0.00625,0.310
145900,0.01998,-0.11268,-0.00628,0.308
146000,0.02213,-0.11381,-0.00581,0.308
146100,0.02296,-0.11459,-0.00598,0.308
146200,0.02354,-0.11497,-0.00591,0.309
146300,0.02341,-0.11416,-0.00625,0.309
146400,0.02342,-0.11445,-0.00608,0.309
146500,0.02356,-0.11404,-0.00623,0.310
146600,0.02435,-0.11389,-0.00625,0.310
146700,0.02358,-0.11236,-0.00581,0.310
146800,0.02271,-0.11181,-0.00543,0.310
146900,0.02247,-0.11145,-0.00566,0.309
147000,0.02262,-0.11273,-0.00553,0.308
147100,0.02328,-0.11287,-0.00525,0.309
147200,0.02356,-0.11288,-0.00489,0.309
147300,0.02346,-0.11363,-0.00498,0.309
147400,0.02399,-0.11353,-0.00457,0.309
147500,0.02459,-0.11210,-0.00429,0.309
147600,0.02461,-0.11267,-0.00453,0.309
147700,0.02571,-0.11257,-0.00445,0.309
147800,0.02598,-0.11286,-0.00449,0.310
147900,0.02705,-0.11384,-0.00425,0.310
148000,0.02882,-0.11536,-0.00418,0.311
148100,0.02828,-0.11476,-0.00442,0.311
148200,0.02726,-0.11355,-0.00435,0.311
148300,0.02711,-0.11499,-0.00429,0.312
148400,0.02652,-0.11464,-0.00408,0.312
148500,0.02616,-0.11460,-0.00399,0.312
148600,0.02514,-0.11495,-0.00370,0.312
148700,0.02527,-0.11445,-0.00362,0.312
148800,0.02580,-0.11447,-0.00384,0.312
148900,0.02527,-0.11497,-0.00390,0.313
149000,0.02330,-0.11420,-0.00409,0.313
149100,0.02283,-0.11446,-0.00405,0.313
149200,0.02145,-0.11469,-0.00438,0.313
149300,0.02158,-0.11503,-0.00411,0.313
149400,0.02173,-0.11451,-0.00403,0.314
149500,0.02208,-0.11461,-0.00375,0.314
149600,0.02187,-0.11437,-0.00355,0.315
149700,0.02036,-0.11498,-0.00292,0.316
149800,0.01990,-0.11543,-0.00260,0.315
149900,0.01915,-0.11505,-0.00243,0.316
150000,0.01914,-0.11525,-0.00199,0.316
150100,0.01821,-0.11586,-0.00231,0.315
150200,0.01779,-0.11621,-0.00227,0.315
150300,0.01745,-0.11717,-0.00211,0.314
150400,0.01692,-0.11676,-0.00219,0.314
150500,0.01615,-0.11731,-0.00199,0.315
150600,0.01434,-0.11681,-0.00173,0.314
150700,0.01363,-0.11556,-0.00116,0.313
150800,0.01228,-0.11504,-0.00089,0.313
150900,0.01178,-0.11527,-0.00115,0.313
151000,0.01237,-0.11439,-0.00067,0.315
151100,0.01361,-0.11385,-0.00087,0.314
151200,0.01287,-0.11242,-0.00096,0.313
151300,0.01239,-0.11166,-0.00062,0.313
151400,0.01349,-0.11160,-0.00058,0.313
151500,0.01425,-0.11162,-0.00053,0.313
151600,0.01357,-0.11177,-0.00071,0.312
151700,0.01378,-0.11263,-0.00101,0.313
151800,0.01413,-0.11164,-0.00108,0.312
151900,0.01497,-0.11130,-0.00111,0.312
152000,0.01472,-0.11083,-0.00072,0.313
152100,0.01349,-0.11003,-0.00059,0.314
152200,0.01254,-0.11026,-0.00030,0.315
152300,0.01306,-0.11048,0.00025,0.315
152400,0.01410,-0.10987,0.00015,0.316
152500,0.01385,-0.10928,0.00007,0.315
152600,0.01295,-0.10867,-0.00003,0.315
152700,0.01232,-0.10763,0.00016,0.316
152800,0.01193,-0.10749,0.00007,0.316
152900,0.01159,-0.10684,0.00044,0.317
153000,0.01164,-0.10714,0.00074,0.316
153100,0.01133,-0.10642,0.00050,0.317
153200,0.01060,-0.10565,0.00059,0.318
153300,0.01098,-0.10620,0.00071,0.318
153400,0.01045,-0.10596,0.00078,0.318
153500,0.01006,-0.10597,0.00069,0.319
153600,0.01046,-0.10595,0.00093,0.318
153700,0.00944,-0.10600,0.00109,0.318
153800,0.00854,-0.10670,0.00132,0.317
153900,0.00909,-0.10654,0.00132,0.317
154000,0.00930,-0.10653,0.00147,0.317
154100,0.00936,-0.10694,0.00135,0.316
154200,0.00827,-0.10685,0.00160,0.315
154300,0.00769,-0.10738,0.00142,0.316
154400,0.00817,-0.10711,0.00132,0.317
154500,0.00867,-0.10611,0.00137,0.317
154600,0.00885,-0.10416,0.00158,0.317
154700,0.00944,-0.10392,0.00143,0.317
154800,0.00963,-0.10346,0.00123,0.317
154900,0.00986,-0.10357,0.00134,0.316
155000,0.00861,-0.10294,0.00119,0.316
155100,0.00875,-0.10169,0.00166,0.315
155200,0.00903,-0.10203,0.00134,0.315
155300,0.00819,-0.10230,0.00090,0.314
155400,0.00865,-0.10253,0.00089,0.314
155500,0.00906,-0.10235,0.00099,0.313
155600,0.00974,-0.10346,0.00116,0.313
155700,0.01011,-0.10295,0.00101,0.312
155800,0.01095,-0.10350,0.00113,0.312
155900,0.01067,-0.10393,0.00073,0.312
156000,0.00942,-0.10381,0.00041,0.313
