label,t,power,danger,structure,coverage
Anna Karenina,0.33798,0.02275,-0.10568,0.00773,0.29100
Anna Karenina,0.33827,0.02366,-0.10564,0.00732,0.29200
Anna Karenina,0.33856,0.02514,-0.10556,0.00711,0.29200
Anna Karenina,0.33885,0.02605,-0.10661,0.00687,0.29300
Anna Karenina,0.33914,0.02474,-0.10613,0.00651,0.29300
Anna Karenina,0.33943,0.02521,-0.10687,0.00636,0.29300
Anna Karenina,0.33972,0.02525,-0.10654,0.00576,0.29300
Anna Karenina,0.34001,0.02640,-0.10684,0.00525,0.29300
Anna Karenina,0.34030,0.02574,-0.10713,0.00505,0.29400
Anna Karenina,0.34059,0.02662,-0.10669,0.00499,0.29400
Anna Karenina,0.34088,0.02563,-0.10736,0.00525,0.29400
Anna Karenina,0.34117,0.02463,-0.10790,0.00521,0.29500
Anna Karenina,0.34146,0.02639,-0.10806,0.00515,0.29500
Anna Karenina,0.34175,0.02680,-0.10798,0.00439,0.29600
Anna Karenina,0.34204,0.02600,-0.10733,0.00351,0.29700
Anna Karenina,0.34233,0.02534,-0.10680,0.00284,0.29700
Anna Karenina,0.34262,0.02478,-0.10636,0.00241,0.29700
Anna Karenina,0.34291,0.02490,-0.10643,0.00209,0.29800
Anna Karenina,0.34320,0.02572,-0.10620,0.00112,0.29900
Anna Karenina,0.34349,0.02563,-0.10595,-0.00007,0.29900
Anna Karenina,0.34378,0.02619,-0.10574,-0.00086,0.29900
Anna Karenina,0.34407,0.02611,-0.10575,-0.00104,0.29900
Anna Karenina,0.34436,0.02722,-0.10578,-0.00154,0.29800
Anna Karenina,0.34465,0.02700,-0.10570,-0.00223,0.29900
Anna Karenina,0.34494,0.02634,-0.10475,-0.00299,0.29900
Anna Karenina,0.34523,0.02516,-0.10336,-0.00300,0.29900
Anna Karenina,0.34552,0.02572,-0.10319,-0.00337,0.29900
Anna Karenina,0.34581,0.02406,-0.10247,-0.00334,0.29800
Anna Karenina,0.34610,0.02318,-0.10219,-0.00361,0.29800
Anna Karenina,0.34639,0.02390,-0.10197,-0.00382,0.29900
Anna Karenina,0.34668,0.02430,-0.10171,-0.00406,0.29800
Anna Karenina,0.34697,0.02460,-0.10205,-0.00404,0.29700
Anna Karenina,0.34726,0.02582,-0.10207,-0.00404,0.29800
Anna Karenina,0.34755,0.02592,-0.10149,-0.00413,0.29900
Anna Karenina,0.34784,0.02607,-0.10163,-0.00418,0.29900
Anna Karenina,0.34813,0.02570,-0.10150,-0.00388,0.30000
Anna Karenina,0.34842,0.02454,-0.10071,-0.00348,0.30000
Anna Karenina,0.34871,0.02508,-0.09989,-0.00342,0.30100
Anna Karenina,0.34900,0.02504,-0.10079,-0.00351,0.30100
Anna Karenina,0.34929,0.02484,-0.10084,-0.00386,0.30200
Anna Karenina,0.34958,0.02606,-0.10209,-0.00401,0.30200
Anna Karenina,0.34987,0.02678,-0.10183,-0.00386,0.30200
Anna Karenina,0.35016,0.02584,-0.10115,-0.00418,0.30200
Anna Karenina,0.35045,0.02403,-0.09995,-0.00436,0.30100
Anna Karenina,0.35074,0.02272,-0.09993,-0.00426,0.30100
Anna Karenina,0.35103,0.02244,-0.09962,-0.00424,0.30200
Anna Karenina,0.35132,0.02267,-0.09997,-0.00460,0.30200
Anna Karenina,0.35161,0.02506,-0.10060,-0.00443,0.30200
Anna Karenina,0.35190,0.02514,-0.09976,-0.00446,0.30200
Anna Karenina,0.35219,0.02495,-0.09948,-0.00425,0.30200
Anna Karenina,0.35248,0.02493,-0.09963,-0.00428,0.30100
Anna Karenina,0.35277,0.02480,-0.10070,-0.00445,0.30100
Anna Karenina,0.35306,0.02431,-0.09972,-0.00467,0.30100
Anna Karenina,0.35335,0.02543,-0.09858,-0.00395,0.30200
Anna Karenina,0.35364,0.02476,-0.09751,-0.00358,0.30200
Anna Karenina,0.35393,0.02587,-0.09764,-0.00337,0.30200
Anna Karenina,0.35422,0.02610,-0.09764,-0.00318,0.30200
Anna Karenina,0.35451,0.02692,-0.09776,-0.00300,0.30200
Anna Karenina,0.35480,0.02758,-0.09874,-0.00270,0.30100
Anna Karenina,0.35509,0.02879,-0.09961,-0.00250,0.30200
Anna Karenina,0.35538,0.02921,-0.09933,-0.00247,0.30100
Anna Karenina,0.35567,0.03005,-0.09879,-0.00247,0.30000
Anna Karenina,0.35596,0.02959,-0.09897,-0.00270,0.30000
Anna Karenina,0.35625,0.03073,-0.09950,-0.00275,0.29900
Anna Karenina,0.35654,0.03028,-0.09948,-0.00263,0.29900
Anna Karenina,0.35683,0.03084,-0.09989,-0.00300,0.29800
Anna Karenina,0.35712,0.03052,-0.10014,-0.00379,0.29700
Anna Karenina,0.35741,0.03094,-0.10073,-0.00385,0.29800
Anna Karenina,0.35770,0.02855,-0.10093,-0.00388,0.29800
Anna Karenina,0.35799,0.02814,-0.10177,-0.00372,0.29800
Anna Karenina,0.35828,0.02793,-0.10065,-0.00378,0.29700
Anna Karenina,0.35857,0.02779,-0.10038,-0.00357,0.29600
Anna Karenina,0.35886,0.02789,-0.09953,-0.00326,0.29500
Anna Karenina,0.35915,0.02816,-0.09989,-0.00363,0.29500
Anna Karenina,0.35944,0.02864,-0.10056,-0.00343,0.29500
Anna Karenina,0.35973,0.02901,-0.09973,-0.00340,0.29600
Anna Karenina,0.36002,0.02852,-0.09925,-0.00301,0.29500
Anna Karenina,0.36031,0.02856,-0.09968,-0.00324,0.29600
Anna Karenina,0.36060,0.02951,-0.09946,-0.00337,0.29700
Anna Karenina,0.36089,0.02982,-0.09832,-0.00327,0.29600
Anna Karenina,0.36118,0.03009,-0.09925,-0.00307,0.29500
Anna Karenina,0.36147,0.02981,-0.10140,-0.00285,0.29500
Anna Karenina,0.36176,0.03038,-0.10250,-0.00238,0.29500
Anna Karenina,0.36205,0.03063,-0.10399,-0.00207,0.29500
Anna Karenina,0.36234,0.02913,-0.10412,-0.00254,0.29400
Anna Karenina,0.36263,0.02875,-0.10540,-0.00242,0.29600
Anna Karenina,0.36292,0.02822,-0.10505,-0.00269,0.29600
Anna Karenina,0.36321,0.02728,-0.10519,-0.00241,0.29700
Anna Karenina,0.36350,0.02763,-0.10553,-0.00246,0.29600
Anna Karenina,0.36379,0.02756,-0.10635,-0.00201,0.29700
Anna Karenina,0.36408,0.02647,-0.10606,-0.00204,0.29700
Anna Karenina,0.36437,0.02522,-0.10714,-0.00238,0.29800
Anna Karenina,0.36466,0.02533,-0.10765,-0.00260,0.29700
Anna Karenina,0.36496,0.02483,-0.10817,-0.00238,0.29600
Anna Karenina,0.36525,0.02343,-0.10859,-0.00230,0.29700
Anna Karenina,0.36554,0.02276,-0.10975,-0.00218,0.29600
Anna Karenina,0.36583,0.02214,-0.11127,-0.00230,0.29600
Anna Karenina,0.36612,0.02169,-0.11254,-0.00252,0.29700
Anna Karenina,0.36641,0.02279,-0.11393,-0.00265,0.29700
Anna Karenina,0.36670,0.02257,-0.11450,-0.00273,0.29700
Anna Karenina,0.36699,0.02362,-0.11549,-0.00246,0.29700
Anna Karenina,0.36728,0.02360,-0.11513,-0.00167,0.29800
Anna Karenina,0.36757,0.02256,-0.11459,-0.00143,0.29800
Anna Karenina,0.36786,0.02137,-0.11423,-0.00144,0.29700
Anna Karenina,0.36815,0.02103,-0.11480,-0.00130,0.29800
Anna Karenina,0.36844,0.02235,-0.11513,-0.00116,0.29800
Anna Karenina,0.36873,0.02407,-0.11546,-0.00085,0.29900
Anna Karenina,0.36902,0.02285,-0.11545,-0.00089,0.29900
Anna Karenina,0.36931,0.02337,-0.11557,-0.00127,0.29800
Anna Karenina,0.36960,0.02296,-0.11541,-0.00112,0.29700
Anna Karenina,0.36989,0.02417,-0.11362,-0.00082,0.29800
Anna Karenina,0.37018,0.02535,-0.11311,-0.00102,0.29700
Anna Karenina,0.37047,0.02478,-0.11331,-0.00073,0.29800
Anna Karenina,0.37076,0.02512,-0.11358,-0.00069,0.29700
Anna Karenina,0.37105,0.02666,-0.11388,-0.00060,0.29700
Anna Karenina,0.37134,0.02722,-0.11399,-0.00007,0.29600
Anna Karenina,0.37163,0.02808,-0.11459,0.00004,0.29500
Anna Karenina,0.37192,0.02823,-0.11490,0.00037,0.29400
Anna Karenina,0.37221,0.02809,-0.11561,0.00080,0.29400
Anna Karenina,0.37250,0.02780,-0.11605,0.00161,0.29400
Anna Karenina,0.37279,0.02863,-0.11623,0.00221,0.29500
Anna Karenina,0.37308,0.02870,-0.11634,0.00229,0.29400
Anna Karenina,0.37337,0.02811,-0.11654,0.00226,0.29400
Anna Karenina,0.37366,0.02900,-0.11582,0.00224,0.29300
Anna Karenina,0.37395,0.02921,-0.11649,0.00265,0.29300
Anna Karenina,0.37424,0.03123,-0.11789,0.00333,0.29300
Anna Karenina,0.37453,0.03175,-0.11780,0.00337,0.29400
Anna Karenina,0.37482,0.03445,-0.11788,0.00374,0.29400
Anna Karenina,0.37511,0.03586,-0.11838,0.00402,0.29300
Anna Karenina,0.37540,0.03634,-0.11734,0.00476,0.29300
Anna Karenina,0.37569,0.03714,-0.11782,0.00416,0.29400
Anna Karenina,0.37598,0.03737,-0.11853,0.00393,0.29400
Anna Karenina,0.37627,0.03737,-0.11778,0.00362,0.29400
Anna Karenina,0.37656,0.03723,-0.11886,0.00319,0.29300
Anna Karenina,0.37685,0.03779,-0.11948,0.00302,0.29200
Anna Karenina,0.37714,0.03821,-0.11949,0.00256,0.29200
Anna Karenina,0.37743,0.03874,-0.11977,0.00266,0.29200
Anna Karenina,0.37772,0.03867,-0.12029,0.00249,0.29200
Anna Karenina,0.37801,0.03877,-0.12036,0.00258,0.29100
Anna Karenina,0.37830,0.03897,-0.12042,0.00273,0.29100
Anna Karenina,0.37859,0.03918,-0.11978,0.00321,0.29200
Anna Karenina,0.37888,0.03932,-0.12030,0.00343,0.29300
Anna Karenina,0.37917,0.04007,-0.12115,0.00356,0.29300
Anna Karenina,0.37946,0.04057,-0.12155,0.00352,0.29300
Anna Karenina,0.37975,0.04165,-0.12213,0.00339,0.29300
Anna Karenina,0.38004,0.04227,-0.12178,0.00358,0.29200
Anna Karenina,0.38033,0.04187,-0.12105,0.00355,0.29300
Anna Karenina,0.38062,0.04023,-0.12093,0.00327,0.29300
Anna Karenina,0.38091,0.04123,-0.12145,0.00283,0.29300
Anna Karenina,0.38120,0.04206,-0.12103,0.00240,0.29400
Anna Karenina,0.38149,0.04173,-0.12159,0.00236,0.29400
Anna Karenina,0.38178,0.04152,-0.12188,0.00258,0.29300
Anna Karenina,0.38207,0.04268,-0.12236,0.00289,0.29400
Anna Karenina,0.38236,0.04202,-0.12385,0.00246,0.29200
Anna Karenina,0.38265,0.04324,-0.12468,0.00238,0.29100
Anna Karenina,0.38294,0.04317,-0.12463,0.00269,0.29100
Anna Karenina,0.38323,0.04339,-0.12436,0.00261,0.29200
Anna Karenina,0.38352,0.04288,-0.12366,0.00285,0.29200
Anna Karenina,0.38381,0.04220,-0.12308,0.00265,0.29200
Anna Karenina,0.38410,0.04237,-0.12281,0.00236,0.29200
Anna Karenina,0.38439,0.04230,-0.12298,0.00195,0.29200
Anna Karenina,0.38468,0.04147,-0.12191,0.00120,0.29300
Anna Karenina,0.38497,0.04247,-0.12076,0.00080,0.29300
Anna Karenina,0.38526,0.04271,-0.12038,0.00107,0.29300
Anna Karenina,0.38555,0.04307,-0.12012,0.00121,0.29300
Anna Karenina,0.38584,0.04266,-0.11989,0.00081,0.29300
Anna Karenina,0.38613,0.04236,-0.12098,0.00046,0.29300
Anna Karenina,0.38642,0.04169,-0.12099,0.00036,0.29200
Anna Karenina,0.38671,0.04241,-0.12070,0.00037,0.29100
Anna Karenina,0.38700,0.04355,-0.11945,-0.00023,0.29100
Anna Karenina,0.38729,0.04395,-0.11957,-0.00068,0.29200
Anna Karenina,0.38758,0.04386,-0.11887,-0.00063,0.29300
Anna Karenina,0.38787,0.04364,-0.11853,-0.00088,0.29400
Anna Karenina,0.38816,0.04314,-0.11807,-0.00055,0.29300
Anna Karenina,0.38845,0.04465,-0.11706,-0.00049,0.29200
Anna Karenina,0.38874,0.04478,-0.11786,-0.00053,0.29100
Anna Karenina,0.38903,0.04569,-0.11630,-0.00124,0.29200
Anna Karenina,0.38932,0.04669,-0.11644,-0.00127,0.29100
Anna Karenina,0.38961,0.04770,-0.11678,-0.00149,0.29000
Anna Karenina,0.38990,0.04686,-0.11710,-0.00210,0.29100
Anna Karenina,0.39019,0.04643,-0.11638,-0.00259,0.29100
Anna Karenina,0.39048,0.04578,-0.11547,-0.00278,0.29100
Anna Karenina,0.39077,0.04393,-0.11446,-0.00324,0.29100
Anna Karenina,0.39106,0.04399,-0.11393,-0.00370,0.29000
Anna Karenina,0.39135,0.04519,-0.11460,-0.00345,0.29000
Anna Karenina,0.39164,0.04616,-0.11427,-0.00337,0.29000
Anna Karenina,0.39194,0.04681,-0.11498,-0.00294,0.28900
Anna Karenina,0.39223,0.04645,-0.11451,-0.00333,0.28800
Anna Karenina,0.39252,0.04652,-0.11435,-0.00348,0.29000
Anna Karenina,0.39281,0.04508,-0.11482,-0.00379,0.29000
Anna Karenina,0.39310,0.04457,-0.11561,-0.00318,0.29000
Anna Karenina,0.39339,0.04450,-0.11557,-0.00285,0.29000
Anna Karenina,0.39368,0.04352,-0.11617,-0.00297,0.29000
Anna Karenina,0.39397,0.04311,-0.11701,-0.00272,0.29000
Anna Karenina,0.39426,0.04370,-0.11753,-0.00199,0.28900
Anna Karenina,0.39455,0.04293,-0.11804,-0.00222,0.29000
Anna Karenina,0.39484,0.04327,-0.11781,-0.00195,0.28900
Anna Karenina,0.39513,0.04344,-0.11769,-0.00158,0.28800
Anna Karenina,0.39542,0.04276,-0.11715,-0.00144,0.28800
Anna Karenina,0.39571,0.04327,-0.11766,-0.00168,0.28700
Anna Karenina,0.39600,0.04223,-0.11872,-0.00119,0.28700
Anna Karenina,0.39629,0.04253,-0.11938,-0.00166,0.28700
Anna Karenina,0.39658,0.04401,-0.12039,-0.00094,0.28700
Anna Karenina,0.39687,0.04456,-0.12019,-0.00054,0.28600
Anna Karenina,0.39716,0.04597,-0.12002,-0.00088,0.28500
Anna Karenina,0.39745,0.04558,-0.11903,-0.00117,0.28500
Anna Karenina,0.39774,0.04566,-0.11851,-0.00114,0.28500
Anna Karenina,0.39803,0.04640,-0.11891,-0.00106,0.28500
Anna Karenina,0.39832,0.04671,-0.11898,-0.00082,0.28500
Anna Karenina,0.39861,0.04682,-0.11871,-0.00057,0.28400
Anna Karenina,0.39890,0.04693,-0.11972,-0.00042,0.28400
Anna Karenina,0.39919,0.04713,-0.12013,-0.00058,0.28400
Anna Karenina,0.39948,0.04656,-0.11922,-0.00060,0.28400
Anna Karenina,0.39977,0.04661,-0.11947,-0.00017,0.28500
Anna Karenina,0.40006,0.04462,-0.11887,-0.00013,0.28500
Anna Karenina,0.40035,0.04457,-0.11832,-0.00012,0.28500
Anna Karenina,0.40064,0.04483,-0.11836,0.00002,0.28500
Anna Karenina,0.40093,0.04340,-0.11874,0.00001,0.28700
Anna Karenina,0.40122,0.04273,-0.11877,-0.00014,0.28700
Anna Karenina,0.40151,0.04223,-0.11889,-0.00016,0.28700
Anna Karenina,0.40180,0.04133,-0.11863,-0.00045,0.28700
Anna Karenina,0.40209,0.04139,-0.11748,-0.00023,0.28800
Anna Karenina,0.40238,0.04235,-0.11756,-0.00034,0.28800
Anna Karenina,0.40267,0.04226,-0.11884,-0.00017,0.28800
Anna Karenina,0.40296,0.04222,-0.11859,-0.00062,0.28900
Anna Karenina,0.40325,0.04095,-0.11823,-0.00102,0.28900
Anna Karenina,0.40354,0.04059,-0.11841,-0.00097,0.28800
Anna Karenina,0.40383,0.03883,-0.11742,-0.00172,0.28800
Anna Karenina,0.40412,0.03896,-0.11676,-0.00246,0.29000
Anna Karenina,0.40441,0.03735,-0.11738,-0.00258,0.29000
Anna Karenina,0.40470,0.03668,-0.11721,-0.00241,0.29000
Anna Karenina,0.40499,0.03621,-0.11777,-0.00261,0.29000
Anna Karenina,0.40528,0.03485,-0.11786,-0.00237,0.29100
Anna Karenina,0.40557,0.03445,-0.11770,-0.00223,0.29200
Anna Karenina,0.40586,0.03414,-0.11689,-0.00235,0.29100
Anna Karenina,0.40615,0.03438,-0.11726,-0.00257,0.29200
Anna Karenina,0.40644,0.03383,-0.11659,-0.00322,0.29200
Anna Karenina,0.40673,0.03360,-0.11612,-0.00303,0.29300
Anna Karenina,0.40702,0.03291,-0.11595,-0.00328,0.29400
Anna Karenina,0.40731,0.03347,-0.11541,-0.00359,0.29500
Anna Karenina,0.40760,0.03265,-0.11527,-0.00418,0.29500
Anna Karenina,0.40789,0.03374,-0.11437,-0.00485,0.29400
Anna Karenina,0.40818,0.03297,-0.11361,-0.00525,0.29400
Anna Karenina,0.40847,0.03324,-0.11334,-0.00562,0.29400
Anna Karenina,0.40876,0.03326,-0.11323,-0.00573,0.29500
Anna Karenina,0.40905,0.03302,-0.11408,-0.00564,0.29500
Anna Karenina,0.40934,0.03377,-0.11464,-0.00520,0.29400
Anna Karenina,0.40963,0.03453,-0.11465,-0.00555,0.29400
Anna Karenina,0.40992,0.03417,-0.11509,-0.00546,0.29400
Anna Karenina,0.41021,0.03317,-0.11480,-0.00572,0.29400
Anna Karenina,0.41050,0.03351,-0.11516,-0.00590,0.29400
Anna Karenina,0.41079,0.03415,-0.11517,-0.00588,0.29500
Anna Karenina,0.41108,0.03350,-0.11521,-0.00634,0.29400
Anna Karenina,0.41137,0.03457,-0.11473,-0.00616,0.29500
Anna Karenina,0.41166,0.03463,-0.11525,-0.00600,0.29500
Anna Karenina,0.41195,0.03554,-0.11498,-0.00657,0.29600
Anna Karenina,0.41224,0.03517,-0.11486,-0.00672,0.29600
Anna Karenina,0.41253,0.03570,-0.11578,-0.00746,0.29600
Anna Karenina,0.41282,0.03797,-0.11624,-0.00752,0.29700
Anna Karenina,0.41311,0.03889,-0.11606,-0.00725,0.29800
Anna Karenina,0.41340,0.04005,-0.11548,-0.00681,0.29900
Anna Karenina,0.41369,0.04049,-0.11597,-0.00693,0.29800
Anna Karenina,0.41398,0.03993,-0.11658,-0.00654,0.29800
Anna Karenina,0.41427,0.04016,-0.11643,-0.00665,0.29700
Anna Karenina,0.41456,0.04023,-0.11583,-0.00686,0.29800
Anna Karenina,0.41485,0.04126,-0.11619,-0.00647,0.29800
Anna Karenina,0.41514,0.04148,-0.11585,-0.00642,0.29900
Anna Karenina,0.41543,0.04162,-0.11594,-0.00660,0.29900
Anna Karenina,0.41572,0.04122,-0.11667,-0.00676,0.30000
Anna Karenina,0.41601,0.04207,-0.11766,-0.00633,0.30000
Anna Karenina,0.41630,0.04126,-0.11826,-0.00615,0.30000
Anna Karenina,0.41659,0.04170,-0.11860,-0.00656,0.29900
Anna Karenina,0.41688,0.04084,-0.11919,-0.00722,0.29900
Anna Karenina,0.41717,0.04026,-0.11796,-0.00734,0.29900
Anna Karenina,0.41746,0.03955,-0.11872,-0.00779,0.30000
Anna Karenina,0.41775,0.03997,-0.11841,-0.00835,0.30000
Anna Karenina,0.41804,0.03914,-0.11999,-0.00820,0.29900
Anna Karenina,0.41833,0.03925,-0.12008,-0.00857,0.29900
Anna Karenina,0.41862,0.03844,-0.11968,-0.00893,0.29900
Anna Karenina,0.41891,0.03947,-0.11947,-0.00948,0.29900
Anna Karenina,0.41921,0.03965,-0.12028,-0.00927,0.29900
Anna Karenina,0.41950,0.04017,-0.12023,-0.00955,0.29900
Anna Karenina,0.41979,0.03996,-0.11966,-0.00914,0.29900
Anna Karenina,0.42008,0.03972,-0.12032,-0.00883,0.30000
Anna Karenina,0.42037,0.03986,-0.11967,-0.00945,0.30200
Anna Karenina,0.42066,0.03956,-0.12006,-0.00980,0.30200
Anna Karenina,0.42095,0.03863,-0.12037,-0.00987,0.30300
Anna Karenina,0.42124,0.03854,-0.12110,-0.00984,0.30300
Anna Karenina,0.42153,0.03785,-0.12161,-0.01001,0.30300
Anna Karenina,0.42182,0.03901,-0.12117,-0.00983,0.30200
Anna Karenina,0.42211,0.04049,-0.12110,-0.01041,0.30100
Anna Karenina,0.42240,0.04174,-0.12059,-0.01064,0.30000
Anna Karenina,0.42269,0.04194,-0.11997,-0.01036,0.30100
Anna Karenina,0.42298,0.04230,-0.11975,-0.00980,0.30000
Anna Karenina,0.42327,0.04275,-0.11856,-0.01007,0.30000
Anna Karenina,0.42356,0.04251,-0.11698,-0.00973,0.30000
Anna Karenina,0.42385,0.04137,-0.11653,-0.00980,0.30000
Anna Karenina,0.42414,0.04212,-0.11630,-0.00996,0.30000
Anna Karenina,0.42443,0.04218,-0.11569,-0.00982,0.30000
Anna Karenina,0.42472,0.04186,-0.11535,-0.00946,0.30000
Anna Karenina,0.42501,0.04181,-0.11489,-0.00987,0.29900
Anna Karenina,0.42530,0.04074,-0.11462,-0.00992,0.29900
Anna Karenina,0.42559,0.03879,-0.11408,-0.01055,0.29900
Anna Karenina,0.42588,0.03807,-0.11381,-0.01090,0.29900
Anna Karenina,0.42617,0.03850,-0.11393,-0.01058,0.29900
Anna Karenina,0.42646,0.03735,-0.11330,-0.01044,0.29800
Anna Karenina,0.42675,0.03568,-0.11370,-0.01040,0.29700
Anna Karenina,0.42704,0.03535,-0.11379,-0.00989,0.29800
Anna Karenina,0.42733,0.03399,-0.11331,-0.00971,0.29900
Anna Karenina,0.42762,0.03344,-0.11350,-0.00999,0.29900
Anna Karenina,0.42791,0.03226,-0.11219,-0.01030,0.29900
Anna Karenina,0.42820,0.03193,-0.11150,-0.01020,0.29800
Anna Karenina,0.42849,0.03213,-0.11165,-0.01042,0.29800
Anna Karenina,0.42878,0.03247,-0.11147,-0.01058,0.29800
Anna Karenina,0.42907,0.03310,-0.11201,-0.01081,0.29800
Anna Karenina,0.42936,0.03364,-0.11293,-0.01103,0.29800
Anna Karenina,0.42965,0.03219,-0.11212,-0.01106,0.29800
Anna Karenina,0.42994,0.03295,-0.11174,-0.01135,0.29700
Anna Karenina,0.43023,0.03355,-0.11162,-0.01089,0.29700
Anna Karenina,0.43052,0.03331,-0.11040,-0.01127,0.29700
Anna Karenina,0.43081,0.03333,-0.11114,-0.01126,0.29600
Anna Karenina,0.43110,0.03258,-0.11152,-0.01137,0.29600
Anna Karenina,0.43139,0.03274,-0.11137,-0.01160,0.29700
Anna Karenina,0.43168,0.03346,-0.11040,-0.01151,0.29700
Anna Karenina,0.43197,0.03553,-0.11064,-0.01093,0.29700
Anna Karenina,0.43226,0.03584,-0.11078,-0.01107,0.29600
Anna Karenina,0.43255,0.03521,-0.11054,-0.01103,0.29700
Anna Karenina,0.43284,0.03533,-0.11027,-0.01073,0.29700
Anna Karenina,0.43313,0.03506,-0.11010,-0.01046,0.29600
Anna Karenina,0.43342,0.03563,-0.11059,-0.01072,0.29600
Anna Karenina,0.43371,0.03456,-0.11044,-0.01059,0.29600
Anna Karenina,0.43400,0.03409,-0.10864,-0.01023,0.29600
Anna Karenina,0.43429,0.03312,-0.10816,-0.01037,0.29500
Anna Karenina,0.43458,0.03237,-0.10790,-0.01054,0.29500
Anna Karenina,0.43487,0.03136,-0.10836,-0.01059,0.29500
Anna Karenina,0.43516,0.03087,-0.10741,-0.01020,0.29500
Anna Karenina,0.43545,0.03167,-0.10813,-0.00978,0.29400
Anna Karenina,0.43574,0.03082,-0.10810,-0.01007,0.29300
Anna Karenina,0.43603,0.03171,-0.10805,-0.01022,0.29200
Anna Karenina,0.43632,0.03076,-0.10836,-0.01016,0.29100
Anna Karenina,0.43661,0.03083,-0.10823,-0.00991,0.29100
Anna Karenina,0.43690,0.02959,-0.10784,-0.00949,0.29000
Anna Karenina,0.43719,0.03036,-0.10735,-0.00904,0.29000
Anna Karenina,0.43748,0.03106,-0.10737,-0.00843,0.29000
Anna Karenina,0.43777,0.03145,-0.10610,-0.00833,0.28900
Anna Karenina,0.43806,0.03178,-0.10523,-0.00819,0.28900
Anna Karenina,0.43835,0.03147,-0.10471,-0.00834,0.28900
Anna Karenina,0.43864,0.03182,-0.10432,-0.00780,0.28900
Anna Karenina,0.43893,0.03164,-0.10409,-0.00736,0.28900
Anna Karenina,0.43922,0.03215,-0.10472,-0.00688,0.28900
Anna Karenina,0.43951,0.03298,-0.10428,-0.00679,0.28700
Anna Karenina,0.43980,0.03298,-0.10460,-0.00698,0.28800
Anna Karenina,0.44009,0.03332,-0.10412,-0.00683,0.28800
Anna Karenina,0.44038,0.03178,-0.10361,-0.00715,0.28800
Anna Karenina,0.44067,0.03146,-0.10309,-0.00717,0.28800
Anna Karenina,0.44096,0.03033,-0.10321,-0.00671,0.28700
Anna Karenina,0.44125,0.02985,-0.10342,-0.00679,0.28700
Anna Karenina,0.44154,0.02934,-0.10288,-0.00588,0.28600
Anna Karenina,0.44183,0.02849,-0.10201,-0.00536,0.28500
Anna Karenina,0.44212,0.02694,-0.10174,-0.00547,0.28500
Anna Karenina,0.44241,0.02639,-0.10141,-0.00551,0.28300
Anna Karenina,0.44270,0.02611,-0.10049,-0.00543,0.28400
Anna Karenina,0.44299,0.02644,-0.10029,-0.00480,0.28400
Anna Karenina,0.44328,0.02537,-0.09995,-0.00464,0.28400
Anna Karenina,0.44357,0.02550,-0.10036,-0.00429,0.28400
Anna Karenina,0.44386,0.02509,-0.09904,-0.00435,0.28400
Anna Karenina,0.44415,0.02484,-0.09875,-0.00389,0.28500
Anna Karenina,0.44444,0.02504,-0.09888,-0.00385,0.28400
Anna Karenina,0.44473,0.02618,-0.09762,-0.00344,0.28500
Anna Karenina,0.44502,0.02496,-0.09683,-0.00324,0.28500
Anna Karenina,0.44531,0.02560,-0.09645,-0.00345,0.28500
Anna Karenina,0.44560,0.02439,-0.09610,-0.00296,0.28500
Anna Karenina,0.44589,0.02434,-0.09634,-0.00303,0.28500
Anna Karenina,0.44619,0.02505,-0.09747,-0.00317,0.28600
Anna Karenina,0.44648,0.02529,-0.09636,-0.00320,0.28600
Anna Karenina,0.44677,0.02479,-0.09559,-0.00308,0.28600
Anna Karenina,0.44706,0.02339,-0.09500,-0.00323,0.28700
Anna Karenina,0.44735,0.02265,-0.09500,-0.00283,0.28800
Anna Karenina,0.44764,0.02286,-0.09500,-0.00266,0.28700
Anna Karenina,0.44793,0.02389,-0.09556,-0.00138,0.28800
Anna Karenina,0.44822,0.02345,-0.09528,-0.00145,0.28900
Anna Karenina,0.44851,0.02432,-0.09580,-0.00124,0.28900
Anna Karenina,0.44880,0.02466,-0.09627,-0.00179,0.28800
Anna Karenina,0.44909,0.02486,-0.09575,-0.00195,0.28800
Anna Karenina,0.44938,0.02421,-0.09521,-0.00122,0.28800
Anna Karenina,0.44967,0.02518,-0.09492,-0.00113,0.28800
Anna Karenina,0.44996,0.02636,-0.09434,-0.00158,0.28800
Anna Karenina,0.45025,0.02770,-0.09513,-0.00142,0.28900
Anna Karenina,0.45054,0.02765,-0.09544,-0.00138,0.28900
