i,word,power,danger
964,great,0.531,-0.204
964,defect,-0.381,0.293
965,true,0.367,-0.319
965,together,0.249,-0.338
966,rob,-0.031,0.515
966,pleasure,0.465,-0.144
967,rest,-0.101,-0.532
967,truth,0.321,-0.402
968,hope,0.298,-0.425
968,money,0.459,-0.160
969,pain,-0.192,0.531
969,wickedness,-0.166,0.493
970,opportunity,0.576,-0.134
970,angry,0.045,0.505
971,happy,0.558,-0.188
971,punish,0.008,0.535
972,greatest,0.539,-0.145
972,goodness,0.303,-0.453
973,punishment,-0.026,0.527
973,trouble,-0.068,0.476
974,insufficient,-0.507,0.126
974,natural,-0.020,-0.520
975,extraordinary,0.603,-0.167
975,peace,0.136,-0.550
976,proud,0.568,-0.140
976,pleased,0.455,-0.272
977,confidence,0.442,-0.467
977,afraid,-0.297,0.533
978,poor,-0.538,0.133
978,pleasure,0.465,-0.144
979,wonder,0.540,-0.119
979,marriage,0.440,-0.111
980,glad,0.516,-0.127
980,hope,0.298,-0.425
981,happiness,0.593,-0.158
981,excellent,0.543,-0.264
982,good,0.180,-0.406
982,resolution,0.341,-0.158
983,quarrel,0.009,0.576
983,gallantry,0.548,-0.165
984,quiet,-0.093,-0.486
984,satisfied,0.367,-0.317
985,love,0.383,-0.341
985,affectionate,0.222,-0.376
986,proud,0.568,-0.140
986,produce,0.559,-0.117
987,shoot,0.091,0.594
987,agitation,0.038,0.483
988,sister,0.168,-0.420
988,welcome,0.343,-0.243
989,truth,0.321,-0.402
989,true,0.367,-0.319
990,pain,-0.192,0.531
990,glad,0.516,-0.127
991,afraid,-0.297,0.533
991,poor,-0.538,0.133
992,disturbed,-0.151,0.518
992,unequal,-0.438,0.217
993,marry,0.449,-0.096
993,despise,-0.196,0.401
994,rude,-0.136,0.535
994,wait,-0.467,-0.040
995,perfect,0.493,-0.351
995,suffer,-0.187,0.575
996,joy,0.606,-0.111
996,anxiety,-0.116,0.501
997,proud,0.568,-0.140
997,mother,0.333,-0.366
998,hate,-0.140,0.544
998,awkwardness,-0.443,0.194
999,courage,0.526,-0.067
999,family,0.281,-0.413
1000,secure,0.413,-0.314
1000,glow,0.385,-0.292
1001,propriety,0.268,-0.377
1001,little,-0.428,-0.163
1002,painful,-0.232,0.485
1002,pleased,0.455,-0.272
1003,hurt,-0.239,0.496
1003,scarcely,-0.496,0.227
1004,less,-0.520,-0.026
1004,angry,0.045,0.505
1005,afraid,-0.297,0.533
1005,great,0.531,-0.204
1006,wonder,0.540,-0.119
1006,father,0.310,-0.327
1007,congratulations,0.509,-0.148
1007,mother,0.333,-0.366
1008,shame,-0.388,0.421
1008,misery,-0.482,0.157
1009,happiness,0.593,-0.158
1009,shoot,0.091,0.594
1010,lover,0.522,-0.047
1010,admiration,0.437,-0.272
1011,engaged,0.466,-0.163
1011,silent,-0.354,-0.245
1012,assure,0.430,-0.310
1012,engagement,0.466,-0.221
1013,less,-0.520,-0.026
1013,vexed,-0.110,0.483
1014,fears,-0.206,0.530
1014,cheerful,0.491,-0.194
1015,weak,-0.612,0.034
1015,danger,0.136,0.577
1016,happy,0.558,-0.188
1016,mother,0.333,-0.366
1017,triumphant,0.726,-0.072
1017,alarm,0.197,0.459
1018,happiness,0.593,-0.158
1018,advantage,0.490,-0.253
1019,opportunity,0.576,-0.134
1019,painful,-0.232,0.485
1020,dull,-0.562,-0.054
1020,pleasure,0.465,-0.144
1021,scarcely,-0.496,0.227
1021,patience,-0.126,-0.459
1022,enraged,0.111,0.626
1022,weakness,-0.539,0.192
1023,success,0.758,-0.050
1023,gone,-0.457,-0.049
1024,rest,-0.101,-0.532
1024,hope,0.298,-0.425
1025,assure,0.430,-0.310
1025,fat,-0.411,0.106
1026,great,0.531,-0.204
1026,short,-0.461,0.055
1027,happy,0.558,-0.188
1027,advantage,0.490,-0.253
1028,engaging,0.538,-0.231
1028,cruel,-0.092,0.521
1029,worth,0.471,-0.246
1029,love,0.383,-0.341
1030,opportunity,0.576,-0.134
1030,lucky,0.494,-0.244
1031,crying,-0.287,0.379
1031,down,-0.398,0.084
1032,anxiety,-0.116,0.501
1032,mother,0.333,-0.366
1033,waste,-0.453,0.325
1033,distress,-0.126,0.539
1034,lover,0.522,-0.047
1034,charming,0.475,-0.180
1035,shoot,0.091,0.594
1035,scarcely,-0.496,0.227
1036,happy,0.558,-0.188
1036,disgust,-0.224,0.506
1037,fear,-0.200,0.534
1037,ingenious,0.503,-0.040
1038,worse,-0.320,0.446
1038,engaged,0.466,-0.163
1039,confidence,0.442,-0.467
1039,happiness,0.593,-0.158
1040,family,0.281,-0.413
1040,pleasure,0.465,-0.144
1041,happiest,0.525,-0.195
1041,mother,0.333,-0.366
1042,excellent,0.543,-0.264
1042,great,0.531,-0.204
1043,glow,0.385,-0.292
1043,satisfy,0.470,-0.057
1044,goodness,0.303,-0.453
1044,congratulate,0.525,-0.142
1045,generous,0.430,-0.410
1045,happy,0.558,-0.188
1046,future,0.469,-0.169
1046,forgotten,-0.466,0.027
1047,library,-0.008,-0.458
1047,little,-0.428,-0.163
1048,ignorant,-0.417,0.249
1048,absence,-0.469,0.058
1049,wonder,0.540,-0.119
1049,chosen,0.398,-0.285
1050,pleased,0.455,-0.272
1050,betrayed,-0.199,0.451
1051,happiness,0.593,-0.158
1051,fortunate,0.522,-0.199
1052,luckiest,0.553,-0.156
1052,misfortune,-0.205,0.479
1053,family,0.281,-0.413
1053,lawn,-0.296,-0.387
1054,inferior,-0.522,-0.013
1054,satisfaction,0.409,-0.216
1055,hope,0.298,-0.425
1055,mother,0.333,-0.366
1056,assure,0.430,-0.310
1056,delighted,0.430,-0.196
1057,produce,0.559,-0.117
1057,great,0.531,-0.204
1058,glad,0.516,-0.127
1058,company,0.382,-0.333
1059,disagreeable,-0.393,0.416
1059,effort,0.490,0.064
1060,loss,-0.395,0.351
1060,angry,0.045,0.505
1061,scandalous,0.053,0.547
1061,truth,0.321,-0.402
1062,wonder,0.540,-0.119
1062,family,0.281,-0.413
1063,satisfied,0.367,-0.317
1063,marriage,0.440,-0.111
1064,dearest,0.171,-0.341
1064,may,-0.192,-0.315
1065,engagement,0.466,-0.221
1065,kind,0.169,-0.476
1066,inferior,-0.522,-0.013
1066,union,0.238,-0.433
1067,mother,0.333,-0.366
1067,marry,0.449,-0.096
1068,extraordinary,0.603,-0.167
1068,happiness,0.593,-0.158
1069,persons,0.153,-0.400
1069,silence,-0.375,-0.174
1070,fortune,0.592,-0.133
1070,splendid,0.536,-0.108
1071,engaged,0.466,-0.163
1071,true,0.367,-0.319
1072,pleased,0.455,-0.272
1072,deceive,-0.133,0.480
1073,refusing,-0.312,0.363
1073,mistaken,-0.330,0.344
1074,hasty,-0.027,0.488
1074,sister,0.168,-0.420
1075,disgrace,-0.326,0.332
1075,selfish,-0.157,0.412
1076,constitute,0.377,-0.312
1076,ruin,-0.368,0.319
1077,excited,0.560,0.011
1077,family,0.281,-0.413
1078,mother,0.333,-0.366
1078,reasonable,0.286,-0.393
1079,rest,-0.101,-0.532
1079,impatiently,-0.005,0.395
1080,extraordinary,0.603,-0.167
1080,less,-0.520,-0.026
1081,loss,-0.395,0.351
1081,engagement,0.466,-0.221
1082,future,0.469,-0.169
1082,meditate,0.032,-0.467
1083,weak,-0.612,0.034
1083,natural,-0.020,-0.520
1084,happy,0.558,-0.188
1084,dignity,0.389,-0.308
1085,great,0.531,-0.204
1085,kind,0.169,-0.476
1086,father,0.310,-0.327
1086,down,-0.398,0.084
1087,congratulate,0.525,-0.142
1087,pleased,0.455,-0.272
1088,congratulations,0.509,-0.148
1088,sincere,0.259,-0.455
1089,blessed,0.240,-0.440
1089,chosen,0.398,-0.285
1090,advantage,0.490,-0.253
1090,friendly,0.230,-0.368
1091,admirable,0.529,-0.226
1091,life,0.497,-0.209
1092,disgraceful,-0.300,0.430
1092,intelligence,0.486,-0.164
1093,neglect,-0.447,0.349
1093,encouragement,0.465,-0.115
1094,idle,-0.600,-0.014
1094,enjoy,0.517,-0.166
1095,perfect,0.493,-0.351
1095,value,0.444,-0.202
1096,fear,-0.200,0.534
1096,wonder,0.540,-0.119
1097,dread,-0.129,0.447
1097,alone,-0.448,-0.121
1098,afraid,-0.297,0.533
1098,desperate,-0.162,0.530
1099,poor,-0.538,0.133
1099,rest,-0.101,-0.532
1100,generous,0.430,-0.410
1100,family,0.281,-0.413
1101,happiness,0.593,-0.158
1101,respect,0.325,-0.405
1102,violently,0.055,0.600
1102,anxiety,-0.116,0.501
1103,love,0.383,-0.341
1103,valuable,0.437,-0.243
1104,scarcely,-0.496,0.227
1104,hope,0.298,-0.425
1105,mistaken,-0.330,0.344
1105,lady,0.241,-0.265
1106,quarrel,0.009,0.576
1106,painful,-0.232,0.485
1107,strong,0.608,-0.112
1107,tortured,-0.132,0.580
1108,assure,0.430,-0.310
1108,heartily,0.346,-0.281
1109,pain,-0.192,0.531
1109,hate,-0.140,0.544
1110,calm,-0.162,-0.556
1110,dreadful,-0.177,0.486
1111,void,-0.611,0.016
1111,life,0.497,-0.209
1112,rest,-0.101,-0.532
1112,worth,0.471,-0.246
1113,pleased,0.455,-0.272
1113,insufficient,-0.507,0.126
1114,extraordinary,0.603,-0.167
1114,afraid,-0.297,0.533
1115,leading,0.584,-0.078
1115,resent,-0.431,0.331
1116,wonder,0.540,-0.119
1116,painful,-0.232,0.485
1117,engagement,0.466,-0.221
1117,delighted,0.430,-0.196
1118,happiness,0.593,-0.158
1118,great,0.531,-0.204
1119,reliance,0.394,-0.281
1119,easy,-0.056,-0.480
1120,anger,0.122,0.499
1120,angry,0.045,0.505
1121,inferior,-0.522,-0.013
1121,knowledge,0.426,-0.282
1122,happy,0.558,-0.188
1122,unacknowledged,-0.518,0.013
1123,fortune,0.592,-0.133
1123,truth,0.321,-0.402
1124,love,0.383,-0.341
1124,engaged,0.466,-0.163
